cluster	ORF	gene_name
RNA catabolic process	YKL009W	MRT4
RNA catabolic process	YKL025C	PAN3
RNA catabolic process	YKL113C	RAD27
RNA catabolic process	YKL149C	DBR1
RNA catabolic process	YKL204W	EAP1
RNA catabolic process	YKR095W	MLP1
RNA catabolic process	YLR021W	IRC25
RNA catabolic process	YLR154C	RNH203
RNA catabolic process	YMR080C	NAM7
RNA catabolic process	YNL001W	DOM34
RNA catabolic process	YNL016W	PUB1
RNA catabolic process	YNL072W	RNH201
RNA catabolic process	YNL147W	LSM7
RNA catabolic process	YNL197C	WHI3
RNA catabolic process	YNL299W	TRF5
RNA catabolic process	YOL012C	HTZ1
RNA catabolic process	YOL115W	PAP2
RNA catabolic process	YOR001W	RRP6
RNA catabolic process	YOR076C	SKI7
RNA catabolic process	YPR164W	MMS1
RNA catabolic process	YPR189W	SKI3
nucleobase-containing compound transport	YAL053W	FLC2
nucleobase-containing compound transport	YAR002W	NUP60
nucleobase-containing compound transport	YBR034C	HMT1
nucleobase-containing compound transport	YCL008C	STP22
nucleobase-containing compound transport	YCL011C	GBP2
nucleobase-containing compound transport	YDL088C	ASM4
nucleobase-containing compound transport	YDR069C	DOA4
nucleobase-containing compound transport	YDR159W	SAC3
nucleobase-containing compound transport	YDR192C	NUP42
nucleobase-containing compound transport	YDR335W	MSN5
nucleobase-containing compound transport	YDR363W-A	SEM1
nucleobase-containing compound transport	YDR395W	SXM1
nucleobase-containing compound transport	YGL066W	SGF73
nucleobase-containing compound transport	YGL174W	BUD13
nucleobase-containing compound transport	YGR197C	SNG1
nucleobase-containing compound transport	YGR214W	RPS0A
nucleobase-containing compound transport	YHL002W	HSE1
nucleobase-containing compound transport	YHR167W	THP2
nucleobase-containing compound transport	YIL040W	APQ12
nucleobase-containing compound transport	YIL134W	FLX1
nucleobase-containing compound transport	YIL149C	MLP2
nucleobase-containing compound transport	YIR005W	IST3
nucleobase-containing compound transport	YJL140W	RPB4
nucleobase-containing compound transport	YKL041W	VPS24
nucleobase-containing compound transport	YKL068W	NUP100
nucleobase-containing compound transport	YKL205W	LOS1
nucleobase-containing compound transport	YKR082W	NUP133
nucleobase-containing compound transport	YKR095W	MLP1
nucleobase-containing compound transport	YLL024C	SSA2
nucleobase-containing compound transport	YLR119W	SRN2
nucleobase-containing compound transport	YML038C	YMD8
nucleobase-containing compound transport	YML062C	MFT1
nucleobase-containing compound transport	YML103C	NUP188
nucleobase-containing compound transport	YMR230W	RPS10B
nucleobase-containing compound transport	YMR255W	GFD1
nucleobase-containing compound transport	YMR273C	ZDS1
nucleobase-containing compound transport	YMR275C	BUL1
nucleobase-containing compound transport	YNL064C	YDJ1
nucleobase-containing compound transport	YNL253W	TEX1
nucleobase-containing compound transport	YNL302C	RPS19B
nucleobase-containing compound transport	YNR006W	VPS27
nucleobase-containing compound transport	YOR112W	CEX1
nucleobase-containing compound transport	YPL226W	NEW1
nucleobase-containing compound transport	YPL244C	HUT1
peptidyl-amino acid modification	YAR002W	NUP60
peptidyl-amino acid modification	YAR003W	SWD1
peptidyl-amino acid modification	YBL052C	SAS3
peptidyl-amino acid modification	YBR009C	HHF1
peptidyl-amino acid modification	YBR034C	HMT1
peptidyl-amino acid modification	YBR175W	SWD3
peptidyl-amino acid modification	YCL010C	SGF29
peptidyl-amino acid modification	YCR082W	AHC2
peptidyl-amino acid modification	YDL013W	SLX5
peptidyl-amino acid modification	YDR176W	NGG1
peptidyl-amino acid modification	YDR257C	RKM4
peptidyl-amino acid modification	YDR363W	ESC2
peptidyl-amino acid modification	YDR392W	SPT3
peptidyl-amino acid modification	YDR409W	SIZ1
peptidyl-amino acid modification	YDR440W	DOT1
peptidyl-amino acid modification	YDR448W	ADA2
peptidyl-amino acid modification	YDR469W	SDC1
peptidyl-amino acid modification	YDR490C	PKH1
peptidyl-amino acid modification	YEL056W	HAT2
peptidyl-amino acid modification	YER116C	SLX8
peptidyl-amino acid modification	YER129W	SAK1
peptidyl-amino acid modification	YER164W	CHD1
peptidyl-amino acid modification	YGL019W	CKB1
peptidyl-amino acid modification	YGL066W	SGF73
peptidyl-amino acid modification	YGL244W	RTF1
peptidyl-amino acid modification	YGR252W	GCN5
peptidyl-amino acid modification	YHR134W	WSS1
peptidyl-amino acid modification	YHR207C	SET5
peptidyl-amino acid modification	YIL035C	CKA1
peptidyl-amino acid modification	YIL110W	HPM1
peptidyl-amino acid modification	YJL115W	ASF1
peptidyl-amino acid modification	YJL168C	SET2
peptidyl-amino acid modification	YJR066W	TOR1
peptidyl-amino acid modification	YJR070C	LIA1
peptidyl-amino acid modification	YJR082C	EAF6
peptidyl-amino acid modification	YJR140C	HIR3
peptidyl-amino acid modification	YKL101W	HSL1
peptidyl-amino acid modification	YKL139W	CTK1
peptidyl-amino acid modification	YLL002W	RTT109
peptidyl-amino acid modification	YLL019C	KNS1
peptidyl-amino acid modification	YLR015W	BRE2
peptidyl-amino acid modification	YLR055C	SPT8
peptidyl-amino acid modification	YLR418C	CDC73
peptidyl-amino acid modification	YML019W	OST6
peptidyl-amino acid modification	YMR127C	SAS2
peptidyl-amino acid modification	YMR153W	NUP53
peptidyl-amino acid modification	YMR223W	UBP8
peptidyl-amino acid modification	YNL030W	HHF2
peptidyl-amino acid modification	YNL136W	EAF7
peptidyl-amino acid modification	YNL246W	VPS75
peptidyl-amino acid modification	YNL307C	MCK1
peptidyl-amino acid modification	YOR023C	AHC1
peptidyl-amino acid modification	YOR039W	CKB2
peptidyl-amino acid modification	YOR061W	CKA2
peptidyl-amino acid modification	YOR064C	YNG1
peptidyl-amino acid modification	YOR123C	LEO1
peptidyl-amino acid modification	YOR156C	NFI1
peptidyl-amino acid modification	YPL001W	HAT1
peptidyl-amino acid modification	YPL138C	SPP1
peptidyl-amino acid modification	YPL254W	HFI1
peptidyl-amino acid modification	YPR023C	EAF3
peptidyl-amino acid modification	YPR031W	NTO1
peptidyl-amino acid modification	YPR068C	HOS1
lipid binding	YAR002W	NUP60
lipid binding	YBL085W	BOI1
lipid binding	YBR131W	CCZ1
lipid binding	YBR200W	BEM1
lipid binding	YBR260C	RGD1
lipid binding	YCR009C	RVS161
lipid binding	YDL077C	VAM6
lipid binding	YDL088C	ASM4
lipid binding	YDR080W	VPS41
lipid binding	YDR153C	ENT5
lipid binding	YDR276C	PMP3
lipid binding	YDR313C	PIB1
lipid binding	YDR372C	VPS74
lipid binding	YDR388W	RVS167
lipid binding	YDR448W	ADA2
lipid binding	YER114C	BOI2
lipid binding	YER120W	SCS2
lipid binding	YFR019W	FAB1
lipid binding	YGL105W	ARC1
lipid binding	YGL124C	MON1
lipid binding	YGL212W	VAM7
lipid binding	YGR086C	PIL1
lipid binding	YGR223C	HSV2
lipid binding	YHL020C	OPI1
lipid binding	YHR108W	GGA2
lipid binding	YIL105C	SLM1
lipid binding	YJL036W	SNX4
lipid binding	YJR125C	ENT3
lipid binding	YML072C	TCB3
lipid binding	YMR004W	MVP1
lipid binding	YMR153W	NUP53
lipid binding	YNL087W	TCB2
lipid binding	YNR006W	VPS27
lipid binding	YOR069W	VPS5
lipid binding	YOR132W	VPS17
lipid binding	YPL100W	ATG21
lipid binding	YPL115C	BEM3
telomere organization	YAR003W	SWD1
telomere organization	YBL032W	HEK2
telomere organization	YBL088C	TEL1
telomere organization	YBR175W	SWD3
telomere organization	YBR275C	RIF1
telomere organization	YCL011C	GBP2
telomere organization	YCL061C	MRC1
telomere organization	YDL002C	NHP10
telomere organization	YDL013W	SLX5
telomere organization	YDL059C	RAD59
telomere organization	YDL074C	BRE1
telomere organization	YDR004W	RAD57
telomere organization	YDR369C	XRS2
telomere organization	YER092W	IES5
telomere organization	YER095W	RAD51
telomere organization	YER116C	SLX8
telomere organization	YGL058W	RAD6
telomere organization	YGL163C	RAD54
telomere organization	YGL175C	SAE2
telomere organization	YHR167W	THP2
telomere organization	YLR015W	BRE2
telomere organization	YLR150W	STM1
telomere organization	YML032C	RAD52
telomere organization	YMR106C	YKU80
telomere organization	YMR186W	HSC82
telomere organization	YMR190C	SGS1
telomere organization	YMR284W	YKU70
telomere organization	YOR033C	EXO1
telomere organization	YOR144C	ELG1
telomere organization	YOR189W	IES4
telomere organization	YPL157W	TGS1
ribosomes and translation	YAL020C	ATS1
ribosomes and translation	YAL026C	DRS2
ribosomes and translation	YBL024W	NCL1
ribosomes and translation	YBL027W	RPL19B
ribosomes and translation	YBL072C	RPS8A
ribosomes and translation	YBL087C	RPL23A
ribosomes and translation	YBR022W	POA1
ribosomes and translation	YBR031W	RPL4A
ribosomes and translation	YBR061C	TRM7
ribosomes and translation	YBR181C	RPS6B
ribosomes and translation	YBR212W	NGR1
ribosomes and translation	YCL037C	SRO9
ribosomes and translation	YCR031C	RPS14A
ribosomes and translation	YCR077C	PAT1
ribosomes and translation	YDL006W	PTC1
ribosomes and translation	YDL033C	SLM3
ribosomes and translation	YDL051W	LHP1
ribosomes and translation	YDL061C	RPS29B
ribosomes and translation	YDL082W	RPL13A
ribosomes and translation	YDL083C	RPS16B
ribosomes and translation	YDL130W	RPP1B
ribosomes and translation	YDL133C-A	RPL41B
ribosomes and translation	YDL134C	PPH21
ribosomes and translation	YDL136W	RPL35B
ribosomes and translation	YDL175C	AIR2
ribosomes and translation	YDL188C	PPH22
ribosomes and translation	YDL191W	RPL35A
ribosomes and translation	YDL213C	NOP6
ribosomes and translation	YDL224C	WHI4
ribosomes and translation	YDR025W	RPS11A
ribosomes and translation	YDR083W	RRP8
ribosomes and translation	YDR101C	ARX1
ribosomes and translation	YDR120C	TRM1
ribosomes and translation	YDR159W	SAC3
ribosomes and translation	YDR266C	HEL2
ribosomes and translation	YDR293C	SSD1
ribosomes and translation	YDR312W	SSF2
ribosomes and translation	YDR378C	LSM6
ribosomes and translation	YDR382W	RPP2B
ribosomes and translation	YDR385W	EFT2
ribosomes and translation	YDR477W	SNF1
ribosomes and translation	YDR496C	PUF6
ribosomes and translation	YEL043W	YEL043W
ribosomes and translation	YEL047C	FRD1
ribosomes and translation	YER002W	NOP16
ribosomes and translation	YFL001W	DEG1
ribosomes and translation	YFL023W	BUD27
ribosomes and translation	YFR009W	GCN20
ribosomes and translation	YFR031C-A	RPL2A
ribosomes and translation	YGL014W	PUF4
ribosomes and translation	YGL029W	CGR1
ribosomes and translation	YGL031C	RPL24A
ribosomes and translation	YGL049C	TIF4632
ribosomes and translation	YGL078C	DBP3
ribosomes and translation	YGL105W	ARC1
ribosomes and translation	YGL147C	RPL9A
ribosomes and translation	YGL173C	XRN1
ribosomes and translation	YGL195W	GCN1
ribosomes and translation	YGL211W	NCS6
ribosomes and translation	YGL232W	TAN1
ribosomes and translation	YGL244W	RTF1
ribosomes and translation	YGR054W	YGR054W
ribosomes and translation	YGR081C	SLX9
ribosomes and translation	YGR085C	RPL11B
ribosomes and translation	YGR118W	RPS23A
ribosomes and translation	YGR178C	PBP1
ribosomes and translation	YGR200C	ELP2
ribosomes and translation	YGR214W	RPS0A
ribosomes and translation	YHL025W	SNF6
ribosomes and translation	YHL033C	RPL8A
ribosomes and translation	YHR021C	RPS27B
ribosomes and translation	YHR034C	PIH1
ribosomes and translation	YHR066W	SSF1
ribosomes and translation	YHR081W	LRP1
ribosomes and translation	YHR111W	UBA4
ribosomes and translation	YHR187W	IKI1
ribosomes and translation	YHR189W	PTH1
ribosomes and translation	YHR203C	RPS4B
ribosomes and translation	YIL008W	URM1
ribosomes and translation	YIL052C	RPL34B
ribosomes and translation	YIL133C	RPL16A
ribosomes and translation	YIR003W	AIM21
ribosomes and translation	YJL098W	SAP185
ribosomes and translation	YJL122W	ALB1
ribosomes and translation	YJL123C	MTC1
ribosomes and translation	YJL136C	RPS21B
ribosomes and translation	YJL138C	TIF2
ribosomes and translation	YJL140W	RPB4
ribosomes and translation	YJL177W	RPL17B
ribosomes and translation	YJR066W	TOR1
ribosomes and translation	YJR145C	RPS4A
ribosomes and translation	YKL009W	MRT4
ribosomes and translation	YKL056C	TMA19
ribosomes and translation	YKL081W	TEF4
ribosomes and translation	YKL110C	KTI12
ribosomes and translation	YKL139W	CTK1
ribosomes and translation	YKL204W	EAP1
ribosomes and translation	YKR024C	DBP7
ribosomes and translation	YKR028W	SAP190
ribosomes and translation	YKR059W	TIF1
ribosomes and translation	YKR096W	ESL2
ribosomes and translation	YLL045C	RPL8B
ribosomes and translation	YLR150W	STM1
ribosomes and translation	YLR401C	DUS3
ribosomes and translation	YLR435W	TSR2
ribosomes and translation	YML063W	RPS1B
ribosomes and translation	YML107C	PML39
ribosomes and translation	YML112W	CTK3
ribosomes and translation	YMR080C	NAM7
ribosomes and translation	YMR116C	ASC1
ribosomes and translation	YMR121C	RPL15B
ribosomes and translation	YMR143W	RPS16A
ribosomes and translation	YMR230W	RPS10B
ribosomes and translation	YMR247C	RKR1
ribosomes and translation	YMR269W	TMA23
ribosomes and translation	YMR282C	AEP2
ribosomes and translation	YMR283C	RIT1
ribosomes and translation	YMR285C	NGL2
ribosomes and translation	YMR312W	ELP6
ribosomes and translation	YNL001W	DOM34
ribosomes and translation	YNL119W	NCS2
ribosomes and translation	YNL147W	LSM7
ribosomes and translation	YNL197C	WHI3
ribosomes and translation	YNL224C	SQS1
ribosomes and translation	YNL227C	JJJ1
ribosomes and translation	YNL255C	GIS2
ribosomes and translation	YNL292W	PUS4
ribosomes and translation	YNL299W	TRF5
ribosomes and translation	YNL302C	RPS19B
ribosomes and translation	YNR004W	SWM2
ribosomes and translation	YOL027C	MDM38
ribosomes and translation	YOL041C	NOP12
ribosomes and translation	YOL045W	PSK2
ribosomes and translation	YOL080C	REX4
ribosomes and translation	YOL093W	TRM10
ribosomes and translation	YOL111C	MDY2
ribosomes and translation	YOL115W	PAP2
ribosomes and translation	YOR001W	RRP6
ribosomes and translation	YOR006C	TSR3
ribosomes and translation	YOR078W	BUD21
ribosomes and translation	YOR243C	PUS7
ribosomes and translation	YOR308C	SNU66
ribosomes and translation	YPL079W	RPL21B
ribosomes and translation	YPL086C	ELP3
ribosomes and translation	YPL090C	RPS6A
ribosomes and translation	YPL101W	ELP4
ribosomes and translation	YPL119C	DBP1
ribosomes and translation	YPL157W	TGS1
ribosomes and translation	YPL212C	PUS1
ribosomes and translation	YPL226W	NEW1
ribosomes and translation	YPL239W	YAR1
ribosomes and translation	YPR043W	RPL43A
ribosomes and translation	YPR129W	SCD6
transcription and mRNA processing	YAL013W	DEP1
transcription and mRNA processing	YAL019W	FUN30
transcription and mRNA processing	YAL020C	ATS1
transcription and mRNA processing	YAL021C	CCR4
transcription and mRNA processing	YAL051W	OAF1
transcription and mRNA processing	YBL008W	HIR1
transcription and mRNA processing	YBL021C	HAP3
transcription and mRNA processing	YBL024W	NCL1
transcription and mRNA processing	YBL032W	HEK2
transcription and mRNA processing	YBL051C	PIN4
transcription and mRNA processing	YBL072C	RPS8A
transcription and mRNA processing	YBL103C	RTG3
transcription and mRNA processing	YBR009C	HHF1
transcription and mRNA processing	YBR022W	POA1
transcription and mRNA processing	YBR034C	HMT1
transcription and mRNA processing	YBR057C	MUM2
transcription and mRNA processing	YBR061C	TRM7
transcription and mRNA processing	YBR065C	ECM2
transcription and mRNA processing	YBR083W	TEC1
transcription and mRNA processing	YBR095C	RXT2
transcription and mRNA processing	YBR119W	MUD1
transcription and mRNA processing	YBR181C	RPS6B
transcription and mRNA processing	YBR212W	NGR1
transcription and mRNA processing	YBR215W	HPC2
transcription and mRNA processing	YBR238C	YBR238C
transcription and mRNA processing	YBR245C	ISW1
transcription and mRNA processing	YBR289W	SNF5
transcription and mRNA processing	YCL010C	SGF29
transcription and mRNA processing	YCL011C	GBP2
transcription and mRNA processing	YCL037C	SRO9
transcription and mRNA processing	YCR031C	RPS14A
transcription and mRNA processing	YCR063W	BUD31
transcription and mRNA processing	YCR065W	HCM1
transcription and mRNA processing	YCR077C	PAT1
transcription and mRNA processing	YDL006W	PTC1
transcription and mRNA processing	YDL020C	RPN4
transcription and mRNA processing	YDL033C	SLM3
transcription and mRNA processing	YDL051W	LHP1
transcription and mRNA processing	YDL056W	MBP1
transcription and mRNA processing	YDL070W	BDF2
transcription and mRNA processing	YDL074C	BRE1
transcription and mRNA processing	YDL076C	RXT3
transcription and mRNA processing	YDL080C	THI3
transcription and mRNA processing	YDL083C	RPS16B
transcription and mRNA processing	YDL136W	RPL35B
transcription and mRNA processing	YDL170W	UGA3
transcription and mRNA processing	YDL175C	AIR2
transcription and mRNA processing	YDL185W	VMA1
transcription and mRNA processing	YDL191W	RPL35A
transcription and mRNA processing	YDR005C	MAF1
transcription and mRNA processing	YDR009W	GAL3
transcription and mRNA processing	YDR025W	RPS11A
transcription and mRNA processing	YDR073W	SNF11
transcription and mRNA processing	YDR083W	RRP8
transcription and mRNA processing	YDR096W	GIS1
transcription and mRNA processing	YDR120C	TRM1
transcription and mRNA processing	YDR146C	SWI5
transcription and mRNA processing	YDR155C	CPR1
transcription and mRNA processing	YDR156W	RPA14
transcription and mRNA processing	YDR159W	SAC3
transcription and mRNA processing	YDR163W	CWC15
transcription and mRNA processing	YDR173C	ARG82
transcription and mRNA processing	YDR174W	HMO1
transcription and mRNA processing	YDR183W	PLP1
transcription and mRNA processing	YDR207C	UME6
transcription and mRNA processing	YDR217C	RAD9
transcription and mRNA processing	YDR225W	HTA1
transcription and mRNA processing	YDR289C	RTT103
transcription and mRNA processing	YDR293C	SSD1
transcription and mRNA processing	YDR310C	SUM1
transcription and mRNA processing	YDR378C	LSM6
transcription and mRNA processing	YDR392W	SPT3
transcription and mRNA processing	YDR421W	ARO80
transcription and mRNA processing	YDR423C	CAD1
transcription and mRNA processing	YDR443C	SSN2
transcription and mRNA processing	YDR448W	ADA2
transcription and mRNA processing	YDR451C	YHP1
transcription and mRNA processing	YDR463W	STP1
transcription and mRNA processing	YDR482C	CWC21
transcription and mRNA processing	YDR496C	PUF6
transcription and mRNA processing	YDR505C	PSP1
transcription and mRNA processing	YDR512C	EMI1
transcription and mRNA processing	YEL015W	EDC3
transcription and mRNA processing	YEL037C	RAD23
transcription and mRNA processing	YER032W	FIR1
transcription and mRNA processing	YER051W	JHD1
transcription and mRNA processing	YER068W	MOT2
transcription and mRNA processing	YER072W	VTC1
transcription and mRNA processing	YER088C	DOT6
transcription and mRNA processing	YER111C	SWI4
transcription and mRNA processing	YER139C	RTR1
transcription and mRNA processing	YER151C	UBP3
transcription and mRNA processing	YER155C	BEM2
transcription and mRNA processing	YER161C	SPT2
transcription and mRNA processing	YER162C	RAD4
transcription and mRNA processing	YER164W	CHD1
transcription and mRNA processing	YER174C	GRX4
transcription and mRNA processing	YER177W	BMH1
transcription and mRNA processing	YFL001W	DEG1
transcription and mRNA processing	YFL031W	HAC1
transcription and mRNA processing	YFL049W	SWP82
transcription and mRNA processing	YGL014W	PUF4
transcription and mRNA processing	YGL019W	CKB1
transcription and mRNA processing	YGL025C	PGD1
transcription and mRNA processing	YGL029W	CGR1
transcription and mRNA processing	YGL035C	MIG1
transcription and mRNA processing	YGL043W	DST1
transcription and mRNA processing	YGL049C	TIF4632
transcription and mRNA processing	YGL058W	RAD6
