ORF	term
YHR038W	mitochondrial translation
YHR075C	mitochondrial translation
YHR091C	mitochondrial translation
YHR147C	mitochondrial translation
YHR189W	mitochondrial translation
YIL051C	mitochondrial translation
YIL070C	mitochondrial translation
YIL093C	mitochondrial translation
YJL062W-A	mitochondrial translation
YJL063C	mitochondrial translation
YJL096W	mitochondrial translation
YJL102W	mitochondrial translation
YJL131C	mitochondrial translation
YJR101W	mitochondrial translation
YJR113C	mitochondrial translation
YKL003C	mitochondrial translation
YKL138C	mitochondrial translation
YKL155C	mitochondrial translation
YKL167C	mitochondrial translation
YKL170W	mitochondrial translation
YKL194C	mitochondrial translation
YKR006C	mitochondrial translation
YKR085C	mitochondrial translation
YLR067C	mitochondrial translation
YLR069C	mitochondrial translation
YLR139C	mitochondrial translation
YLR203C	mitochondrial translation
YLR312W-A	mitochondrial translation
YLR382C	mitochondrial translation
YLR439W	mitochondrial translation
YML009C	mitochondrial translation
YML025C	mitochondrial translation
YML129C	mitochondrial translation
YMR024W	mitochondrial translation
YMR097C	mitochondrial translation
YMR158W	mitochondrial translation
YMR188C	mitochondrial translation
YMR193W	mitochondrial translation
YMR225C	mitochondrial translation
YMR257C	mitochondrial translation
YMR282C	mitochondrial translation
YMR286W	mitochondrial translation
YNL005C	mitochondrial translation
YNL073W	mitochondrial translation
YNL081C	mitochondrial translation
YNL122C	mitochondrial translation
YNL137C	mitochondrial translation
YNL177C	mitochondrial translation
YNL185C	mitochondrial translation
YNL252C	mitochondrial translation
YNL284C	mitochondrial translation
YNL306W	mitochondrial translation
YNR022C	mitochondrial translation
YNR036C	mitochondrial translation
YNR037C	mitochondrial translation
YNR045W	mitochondrial translation
YOL023W	mitochondrial translation
YOL027C	mitochondrial translation
YOL033W	mitochondrial translation
YOL114C	mitochondrial translation
YOR150W	mitochondrial translation
YOR158W	mitochondrial translation
YOR187W	mitochondrial translation
YOR335C	mitochondrial translation
YPL005W	mitochondrial translation
YPL013C	mitochondrial translation
YPL040C	mitochondrial translation
YPL097W	mitochondrial translation
YPL104W	mitochondrial translation
YPL118W	mitochondrial translation
YPL173W	mitochondrial translation
YPL183W-A	mitochondrial translation
YPL215W	mitochondrial translation
YPR033C	mitochondrial translation
YPR047W	mitochondrial translation
YPR100W	mitochondrial translation
YPR166C	mitochondrial translation
tA(UGC)Q	mitochondrial translation
tC(GCA)Q	mitochondrial translation
tD(GUC)Q	mitochondrial translation
tE(UUC)Q	mitochondrial translation
tF(GAA)Q	mitochondrial translation
tG(UCC)Q	mitochondrial translation
tH(GUG)Q	mitochondrial translation
tI(GAU)Q	mitochondrial translation
tK(CUU)C	mitochondrial translation
tK(CUU)D1	mitochondrial translation
tK(CUU)D2	mitochondrial translation
tK(CUU)E1	mitochondrial translation
tK(CUU)E2	mitochondrial translation
tK(CUU)F	mitochondrial translation
tK(CUU)G1	mitochondrial translation
tK(CUU)G2	mitochondrial translation
tK(CUU)G3	mitochondrial translation
tK(CUU)I	mitochondrial translation
tK(CUU)J	mitochondrial translation
tK(CUU)K	mitochondrial translation
tK(CUU)M	mitochondrial translation
tK(CUU)P	mitochondrial translation
tK(UUU)Q	mitochondrial translation
tL(UAA)Q	mitochondrial translation
tM(CAU)Q1	mitochondrial translation
tM(CAU)Q2	mitochondrial translation
tN(GUU)Q	mitochondrial translation
tP(UGG)Q	mitochondrial translation
tQ(CUG)M	mitochondrial translation
tQ(UUG)Q	mitochondrial translation
tR(ACG)Q2	mitochondrial translation
tR(UCU)Q1	mitochondrial translation
tS(GCU)Q1	mitochondrial translation
tS(UGA)Q2	mitochondrial translation
tT(UAG)Q2	mitochondrial translation
tT(UGU)Q1	mitochondrial translation
tV(UAC)Q	mitochondrial translation
tW(UCA)Q	mitochondrial translation
tY(GUA)Q	mitochondrial translation
Q0020	mitochondrion organization
Q0140	mitochondrion organization
Q0158	mitochondrion organization
YAL005C	mitochondrion organization
YAL008W	mitochondrion organization
YAL010C	mitochondrion organization
YAL015C	mitochondrion organization
YAL048C	mitochondrion organization
YBL038W	mitochondrion organization
YBL059C-A	mitochondrion organization
YBL078C	mitochondrion organization
YBL080C	mitochondrion organization
YBL090W	mitochondrion organization
YBL103C	mitochondrion organization
YBR044C	mitochondrion organization
YBR091C	mitochondrion organization
YBR120C	mitochondrion organization
YBR121C	mitochondrion organization
YBR122C	mitochondrion organization
YBR146W	mitochondrion organization
YBR163W	mitochondrion organization
YBR179C	mitochondrion organization
YBR185C	mitochondrion organization
YBR192W	mitochondrion organization
YBR212W	mitochondrion organization
YBR217W	mitochondrion organization
YBR227C	mitochondrion organization
YBR230C	mitochondrion organization
YBR251W	mitochondrion organization
YBR262C	mitochondrion organization
YBR268W	mitochondrion organization
YBR269C	mitochondrion organization
YBR282W	mitochondrion organization
YCL017C	mitochondrion organization
YCL057C-A	mitochondrion organization
YCR003W	mitochondrion organization
YCR024C	mitochondrion organization
YCR028C-A	mitochondrion organization
YCR046C	mitochondrion organization
YCR065W	mitochondrion organization
YCR071C	mitochondrion organization
YCR079W	mitochondrion organization
YDL006W	mitochondrion organization
YDL029W	mitochondrion organization
YDL033C	mitochondrion organization
YDL045W-A	mitochondrion organization
YDL069C	mitochondrion organization
YDL104C	mitochondrion organization
YDL107W	mitochondrion organization
YDL113C	mitochondrion organization
YDL142C	mitochondrion organization
YDL149W	mitochondrion organization
YDL198C	mitochondrion organization
YDL202W	mitochondrion organization
YDL217C	mitochondrion organization
YDL239C	mitochondrion organization
YDR022C	mitochondrion organization
YDR041W	mitochondrion organization
YDR065W	mitochondrion organization
YDR077W	mitochondrion organization
YDR079W	mitochondrion organization
YDR115W	mitochondrion organization
YDR116C	mitochondrion organization
YDR148C	mitochondrion organization
YDR150W	mitochondrion organization
YDR175C	mitochondrion organization
YDR185C	mitochondrion organization
YDR197W	mitochondrion organization
YDR219C	mitochondrion organization
YDR231C	mitochondrion organization
YDR237W	mitochondrion organization
YDR258C	mitochondrion organization
YDR268W	mitochondrion organization
YDR296W	mitochondrion organization
YDR322C-A	mitochondrion organization
YDR322W	mitochondrion organization
YDR332W	mitochondrion organization
YDR337W	mitochondrion organization
YDR347W	mitochondrion organization
YDR350C	mitochondrion organization
YDR375C	mitochondrion organization
YDR379C-A	mitochondrion organization
YDR393W	mitochondrion organization
YDR405W	mitochondrion organization
YDR462W	mitochondrion organization
YDR470C	mitochondrion organization
YDR493W	mitochondrion organization
YDR494W	mitochondrion organization
YDR511W	mitochondrion organization
YDR512C	mitochondrion organization
YDR529C	mitochondrion organization
YEL020W-A	mitochondrion organization
YEL030W	mitochondrion organization
YEL050C	mitochondrion organization
YEL059C-A	mitochondrion organization
YER017C	mitochondrion organization
YER050C	mitochondrion organization
YER058W	mitochondrion organization
YER125W	mitochondrion organization
YER153C	mitochondrion organization
YER154W	mitochondrion organization
YFL016C	mitochondrion organization
YFL036W	mitochondrion organization
YFL039C	mitochondrion organization
YFL046W	mitochondrion organization
YFR004W	mitochondrion organization
YFR011C	mitochondrion organization
YFR049W	mitochondrion organization
YGL055W	mitochondrion organization
YGL068W	mitochondrion organization
YGL129C	mitochondrion organization
YGL143C	mitochondrion organization
YGL180W	mitochondrion organization
YGL191W	mitochondrion organization
YGL219C	mitochondrion organization
YGL236C	mitochondrion organization
YGR028W	mitochondrion organization
YGR029W	mitochondrion organization
YGR033C	mitochondrion organization
YGR062C	mitochondrion organization
YGR076C	mitochondrion organization
YGR082W	mitochondrion organization
YGR084C	mitochondrion organization
YGR101W	mitochondrion organization
YGR112W	mitochondrion organization
YGR132C	mitochondrion organization
YGR144W	mitochondrion organization
YGR150C	mitochondrion organization
YGR165W	mitochondrion organization
YGR174C	mitochondrion organization
YGR181W	mitochondrion organization
YGR183C	mitochondrion organization
YGR215W	mitochondrion organization
YGR220C	mitochondrion organization
YGR222W	mitochondrion organization
YGR231C	mitochondrion organization
YGR235C	mitochondrion organization
YHL004W	mitochondrion organization
YHL021C	mitochondrion organization
YHR005C-A	mitochondrion organization
YHR011W	mitochondrion organization
YHR024C	mitochondrion organization
YHR031C	mitochondrion organization
YHR038W	mitochondrion organization
YHR070W	mitochondrion organization
YHR075C	mitochondrion organization
YHR083W	mitochondrion organization
YHR091C	mitochondrion organization
YHR116W	mitochondrion organization
YHR117W	mitochondrion organization
YHR120W	mitochondrion organization
YHR147C	mitochondrion organization
YHR171W	mitochondrion organization
YHR189W	mitochondrion organization
YHR194W	mitochondrion organization
YIL022W	mitochondrion organization
YIL051C	mitochondrion organization
YIL062C	mitochondrion organization
YIL065C	mitochondrion organization
YIL070C	mitochondrion organization
YIL093C	mitochondrion organization
YIL098C	mitochondrion organization
YIL138C	mitochondrion organization
YIL146C	mitochondrion organization
YIL157C	mitochondrion organization
YIL165C	mitochondrion organization
YIR004W	mitochondrion organization
YIR024C	mitochondrion organization
YJL003W	mitochondrion organization
YJL036W	mitochondrion organization
YJL054W	mitochondrion organization
YJL062W-A	mitochondrion organization
YJL063C	mitochondrion organization
YJL096W	mitochondrion organization
YJL102W	mitochondrion organization
YJL104W	mitochondrion organization
YJL112W	mitochondrion organization
YJL116C	mitochondrion organization
YJL131C	mitochondrion organization
YJL143W	mitochondrion organization
YJL180C	mitochondrion organization
YJR034W	mitochondrion organization
YJR045C	mitochondrion organization
YJR065C	mitochondrion organization
YJR080C	mitochondrion organization
YJR100C	mitochondrion organization
YJR101W	mitochondrion organization
YJR113C	mitochondrion organization
YJR118C	mitochondrion organization
YJR120W	mitochondrion organization
YJR135W-A	mitochondrion organization
YJR144W	mitochondrion organization
YKL003C	mitochondrion organization
YKL011C	mitochondrion organization
YKL013C	mitochondrion organization
YKL037W	mitochondrion organization
YKL053C-A	mitochondrion organization
YKL084W	mitochondrion organization
YKL134C	mitochondrion organization
YKL137W	mitochondrion organization
YKL138C	mitochondrion organization
YKL141W	mitochondrion organization
YKL155C	mitochondrion organization
YKL166C	mitochondrion organization
YKL167C	mitochondrion organization
YKL170W	mitochondrion organization
YKL194C	mitochondrion organization
YKL195W	mitochondrion organization
YKR006C	mitochondrion organization
YKR016W	mitochondrion organization
YKR036C	mitochondrion organization
YKR065C	mitochondrion organization
YKR079C	mitochondrion organization
YKR085C	mitochondrion organization
YKR087C	mitochondrion organization
YLL001W	mitochondrion organization
YLL006W	mitochondrion organization
YLL007C	mitochondrion organization
YLL009C	mitochondrion organization
YLL013C	mitochondrion organization
YLL018C-A	mitochondrion organization
YLL040C	mitochondrion organization
YLL042C	mitochondrion organization
YLR008C	mitochondrion organization
YLR038C	mitochondrion organization
YLR059C	mitochondrion organization
YLR067C	mitochondrion organization
YLR069C	mitochondrion organization
YLR077W	mitochondrion organization
YLR090W	mitochondrion organization
YLR091W	mitochondrion organization
YLR099W-A	mitochondrion organization
YLR139C	mitochondrion organization
YLR163C	mitochondrion organization
YLR168C	mitochondrion organization
YLR190W	mitochondrion organization
YLR203C	mitochondrion organization
YLR218C	mitochondrion organization
YLR253W	mitochondrion organization
YLR259C	mitochondrion organization
YLR295C	mitochondrion organization
YLR304C	mitochondrion organization
YLR305C	mitochondrion organization
YLR312W-A	mitochondrion organization
YLR355C	mitochondrion organization
YLR356W	mitochondrion organization
YLR368W	mitochondrion organization
YLR370C	mitochondrion organization
YLR382C	mitochondrion organization
YLR393W	mitochondrion organization
YLR422W	mitochondrion organization
YLR423C	mitochondrion organization
YLR439W	mitochondrion organization
YML009C	mitochondrion organization
YML025C	mitochondrion organization
YML030W	mitochondrion organization
YML058W	mitochondrion organization
YML061C	mitochondrion organization
YML081C-A	mitochondrion organization
YML091C	mitochondrion organization
YML104C	mitochondrion organization
YML129C	mitochondrion organization
YMR023C	mitochondrion organization
YMR024W	mitochondrion organization
YMR035W	mitochondrion organization
YMR060C	mitochondrion organization
YMR072W	mitochondrion organization
YMR089C	mitochondrion organization
YMR097C	mitochondrion organization
YMR098C	mitochondrion organization
YMR134W	mitochondrion organization
YMR150C	mitochondrion organization
YMR158W	mitochondrion organization
YMR159C	mitochondrion organization
YMR188C	mitochondrion organization
YMR193W	mitochondrion organization
YMR203W	mitochondrion organization
YMR211W	mitochondrion organization
YMR225C	mitochondrion organization
YMR241W	mitochondrion organization
YMR244C-A	mitochondrion organization
YMR257C	mitochondrion organization
YMR275C	mitochondrion organization
YMR282C	mitochondrion organization
YMR286W	mitochondrion organization
YMR302C	mitochondrion organization
YNL005C	mitochondrion organization
YNL026W	mitochondrion organization
YNL055C	mitochondrion organization
YNL064C	mitochondrion organization
YNL066W	mitochondrion organization
YNL070W	mitochondrion organization
YNL073W	mitochondrion organization
YNL079C	mitochondrion organization
YNL081C	mitochondrion organization
YNL100W	mitochondrion organization
YNL121C	mitochondrion organization
YNL122C	mitochondrion organization
YNL131W	mitochondrion organization
YNL137C	mitochondrion organization
YNL169C	mitochondrion organization
YNL177C	mitochondrion organization
YNL185C	mitochondrion organization
YNL213C	mitochondrion organization
YNL223W	mitochondrion organization
YNL242W	mitochondrion organization
YNL252C	mitochondrion organization
YNL284C	mitochondrion organization
YNL304W	mitochondrion organization
YNL306W	mitochondrion organization
YNL310C	mitochondrion organization
YNL315C	mitochondrion organization
YNL328C	mitochondrion organization
YNR007C	mitochondrion organization
YNR017W	mitochondrion organization
YNR018W	mitochondrion organization
YNR020C	mitochondrion organization
YNR022C	mitochondrion organization
YNR035C	mitochondrion organization
YNR036C	mitochondrion organization
YNR037C	mitochondrion organization
YNR045W	mitochondrion organization
YOL009C	mitochondrion organization
YOL023W	mitochondrion organization
YOL026C	mitochondrion organization
YOL027C	mitochondrion organization
YOL033W	mitochondrion organization
YOL060C	mitochondrion organization
YOL071W	mitochondrion organization
YOL076W	mitochondrion organization
YOL095C	mitochondrion organization
YOL114C	mitochondrion organization
YOR017W	mitochondrion organization
YOR019W	mitochondrion organization
YOR020C	mitochondrion organization
YOR027W	mitochondrion organization
YOR037W	mitochondrion organization
YOR043W	mitochondrion organization
YOR045W	mitochondrion organization
YOR147W	mitochondrion organization
YOR150W	mitochondrion organization
YOR158W	mitochondrion organization
YOR187W	mitochondrion organization
YOR211C	mitochondrion organization
YOR228C	mitochondrion organization
YOR232W	mitochondrion organization
YOR266W	mitochondrion organization
YOR297C	mitochondrion organization
YOR326W	mitochondrion organization
YOR330C	mitochondrion organization
YOR335C	mitochondrion organization
YPL005W	mitochondrion organization
YPL013C	mitochondrion organization
YPL029W	mitochondrion organization
YPL040C	mitochondrion organization
YPL063W	mitochondrion organization
YPL097W	mitochondrion organization
YPL098C	mitochondrion organization
YPL099C	mitochondrion organization
YPL100W	mitochondrion organization
YPL104W	mitochondrion organization
YPL118W	mitochondrion organization
YPL149W	mitochondrion organization
YPL166W	mitochondrion organization
YPL173W	mitochondrion organization
YPL183W-A	mitochondrion organization
YPL189C-A	mitochondrion organization
YPL215W	mitochondrion organization
YPL218W	mitochondrion organization
YPL240C	mitochondrion organization
YPL250C	mitochondrion organization
YPR020W	mitochondrion organization
YPR024W	mitochondrion organization
YPR033C	mitochondrion organization
YPR047W	mitochondrion organization
YPR049C	mitochondrion organization
YPR083W	mitochondrion organization
YPR100W	mitochondrion organization
YPR116W	mitochondrion organization
YPR125W	mitochondrion organization
YPR131C	mitochondrion organization
YPR133W-A	mitochondrion organization
YPR140W	mitochondrion organization
YPR166C	mitochondrion organization
YPR185W	mitochondrion organization
tA(UGC)Q	mitochondrion organization
tC(GCA)Q	mitochondrion organization
tD(GUC)Q	mitochondrion organization
tE(UUC)Q	mitochondrion organization
tF(GAA)Q	mitochondrion organization
tG(UCC)Q	mitochondrion organization
tH(GUG)Q	mitochondrion organization
tI(GAU)Q	mitochondrion organization
tK(CUU)C	mitochondrion organization
tK(CUU)D1	mitochondrion organization
tK(CUU)D2	mitochondrion organization
tK(CUU)E1	mitochondrion organization
tK(CUU)E2	mitochondrion organization
tK(CUU)F	mitochondrion organization
tK(CUU)G1	mitochondrion organization
tK(CUU)G2	mitochondrion organization
tK(CUU)G3	mitochondrion organization
tK(CUU)I	mitochondrion organization
tK(CUU)J	mitochondrion organization
tK(CUU)K	mitochondrion organization
tK(CUU)M	mitochondrion organization
tK(CUU)P	mitochondrion organization
tK(UUU)Q	mitochondrion organization
tL(UAA)Q	mitochondrion organization
tM(CAU)Q1	mitochondrion organization
tM(CAU)Q2	mitochondrion organization
tN(GUU)Q	mitochondrion organization
