cluster	ORF	gene_name
transferase activity	YNL008C	ASI3
mRNA binding	YNL016W	PUB1
organelle assembly	YNL016W	PUB1
RNA binding	YNL016W	PUB1
RNA catabolic process	YNL016W	PUB1
sig_Gsp1_GI	YNL016W	PUB1
transcription and mRNA processing	YNL016W	PUB1
chromatin	YNL021W	HDA1
chromatin binding	YNL021W	HDA1
chromatin organization	YNL021W	HDA1
chromosome	YNL021W	HDA1
histone modification	YNL021W	HDA1
hydrolase activity	YNL021W	HDA1
transcription	YNL021W	HDA1
transcription and mRNA processing	YNL021W	HDA1
transcription from RNA polymerase II promoter	YNL021W	HDA1
cell cycle	YNL025C	SSN8
DNA binding	YNL025C	SSN8
enzyme regulator activity	YNL025C	SSN8
meiotic cell cycle	YNL025C	SSN8
transcription	YNL025C	SSN8
transcription and mRNA processing	YNL025C	SSN8
transcription from RNA polymerase II promoter	YNL025C	SSN8
carbohydrate metabolic process	YNL027W	CRZ1
cell wall organization or biogenesis	YNL027W	CRZ1
cellular ion homeostasis	YNL027W	CRZ1
DNA binding	YNL027W	CRZ1
Golgi and ER	YNL027W	CRZ1
ion transport	YNL027W	CRZ1
metabolic	YNL027W	CRZ1
nucleic acid binding transcription factor activity	YNL027W	CRZ1
regulation of transport	YNL027W	CRZ1
response to osmotic stress	YNL027W	CRZ1
transcription	YNL027W	CRZ1
transcription and mRNA processing	YNL027W	CRZ1
transcription from RNA polymerase II promoter	YNL027W	CRZ1
budding	YNL030W	HHF2
cell cycle	YNL030W	HHF2
chromatin	YNL030W	HHF2
chromatin organization	YNL030W	HHF2
chromosome	YNL030W	HHF2
DNA binding	YNL030W	HHF2
histone modification	YNL030W	HHF2
meiotic cell cycle	YNL030W	HHF2
peptidyl-amino acid modification	YNL030W	HHF2
protein alkylation	YNL030W	HHF2
sporulation	YNL030W	HHF2
budding	YNL031C	HHT2
cell cycle	YNL031C	HHT2
cellular response to DNA damage stimulus	YNL031C	HHT2
chromatin	YNL031C	HHT2
chromatin organization	YNL031C	HHT2
chromosome	YNL031C	HHT2
chromosome segregation	YNL031C	HHT2
cytoskeleton and microtubules	YNL031C	HHT2
DNA binding	YNL031C	HHT2
DNA repair	YNL031C	HHT2
meiotic cell cycle	YNL031C	HHT2
mitotic cell cycle	YNL031C	HHT2
organelle fission	YNL031C	HHT2
regulation of cell cycle	YNL031C	HHT2
regulation of organelle organization	YNL031C	HHT2
sporulation	YNL031C	HHT2
cytoskeleton and microtubules	YNL032W	SIW14
cytoskeleton organization	YNL032W	SIW14
endocytosis	YNL032W	SIW14
Golgi and ER	YNL032W	SIW14
hydrolase activity	YNL032W	SIW14
phosphatase activity	YNL032W	SIW14
protein dephosphorylation	YNL032W	SIW14
cellular amino acid metabolic process	YNL037C	IDH1
cellular respiration	YNL037C	IDH1
generation of precursor metabolites and energy	YNL037C	IDH1
metabolic	YNL037C	IDH1
mitochondria	YNL037C	IDH1
mitochondrion	YNL037C	IDH1
oxidoreductase activity	YNL037C	IDH1
sig_Gsp1_GI	YNL037C	IDH1
endomembrane system	YNL041C	COG6
Golgi	YNL041C	COG6
Golgi and ER	YNL041C	COG6
Golgi apparatus	YNL041C	COG6
Golgi vesicle transport	YNL041C	COG6
protein targeting	YNL041C	COG6
sig_Gsp1_GI	YNL041C	COG6
cytoplasmic vesicle	YNL044W	YIP3
endomembrane system	YNL044W	YIP3
endoplasmic reticulum	YNL044W	YIP3
ER	YNL044W	YIP3
Golgi	YNL044W	YIP3
Golgi and ER	YNL044W	YIP3
Golgi apparatus	YNL044W	YIP3
Golgi vesicle transport	YNL044W	YIP3
cytoplasmic vesicle	YNL049C	SFB2
endomembrane system	YNL049C	SFB2
Golgi	YNL049C	SFB2
Golgi and ER	YNL049C	SFB2
Golgi vesicle transport	YNL049C	SFB2
vesicle organization	YNL049C	SFB2
endomembrane system	YNL051W	COG5
Golgi	YNL051W	COG5
Golgi and ER	YNL051W	COG5
Golgi apparatus	YNL051W	COG5
Golgi vesicle transport	YNL051W	COG5
protein targeting	YNL051W	COG5
sig_Gsp1_GI	YNL051W	COG5
cell wall organization or biogenesis	YNL053W	MSG5
conjugation	YNL053W	MSG5
Golgi and ER	YNL053W	MSG5
hydrolase activity	YNL053W	MSG5
nuclear transport	YNL053W	MSG5
nuclear transport and organization	YNL053W	MSG5
phosphatase activity	YNL053W	MSG5
protein dephosphorylation	YNL053W	MSG5
protein phosphorylation	YNL053W	MSG5
regulation of protein modification process	YNL053W	MSG5
regulation of transport	YNL053W	MSG5
sig_Gsp1_GI	YNL053W	MSG5
lipid metabolic process	YNL054W	VAC7
lipids	YNL054W	VAC7
metabolic	YNL054W	VAC7
vacuole	YNL054W	VAC7
vacuoles	YNL054W	VAC7
enzyme regulator activity	YNL064C	YDJ1
mitochondria	YNL064C	YDJ1
mitochondrion organization	YNL064C	YDJ1
nuclear transport	YNL064C	YDJ1
nuclear transport and organization	YNL064C	YDJ1
nucleobase-containing compound transport	YNL064C	YDJ1
protein folding	YNL064C	YDJ1
protein modification by small protein conjugation or removal	YNL064C	YDJ1
protein targeting	YNL064C	YDJ1
proteolysis involved in cellular protein catabolic process	YNL064C	YDJ1
unfolded protein binding	YNL064C	YDJ1
cell cycle	YNL068C	FKH2
chromatin	YNL068C	FKH2
chromatin binding	YNL068C	FKH2
chromatin organization	YNL068C	FKH2
DNA binding	YNL068C	FKH2
DNA replication	YNL068C	FKH2
DNA-templated transcription, elongation	YNL068C	FKH2
metabolic	YNL068C	FKH2
mitotic cell cycle	YNL068C	FKH2
pseudohyphal growth	YNL068C	FKH2
regulation of cell cycle	YNL068C	FKH2
regulation of DNA metabolic process	YNL068C	FKH2
sig_Gsp1_GI	YNL068C	FKH2
transcription	YNL068C	FKH2
transcription and mRNA processing	YNL068C	FKH2
transcription factor activity, protein binding	YNL068C	FKH2
transcription factor binding	YNL068C	FKH2
transcription from RNA polymerase II promoter	YNL068C	FKH2
mitochondria	YNL070W	TOM7
mitochondrial envelope	YNL070W	TOM7
mitochondrion	YNL070W	TOM7
mitochondrion organization	YNL070W	TOM7
protein targeting	YNL070W	TOM7
protein transporter activity	YNL070W	TOM7
transmembrane transport	YNL070W	TOM7
transmembrane transporter activity	YNL070W	TOM7
cofactor metabolic process	YNL071W	LAT1
metabolic	YNL071W	LAT1
mitochondria	YNL071W	LAT1
mitochondrion	YNL071W	LAT1
monocarboxylic acid metabolic process	YNL071W	LAT1
transferase activity	YNL071W	LAT1
DNA replication	YNL072W	RNH201
hydrolase activity	YNL072W	RNH201
nuclease activity	YNL072W	RNH201
RNA catabolic process	YNL072W	RNH201
pseudohyphal growth	YNL076W	MKS1
transcription	YNL076W	MKS1
transcription and mRNA processing	YNL076W	MKS1
transcription from RNA polymerase II promoter	YNL076W	MKS1
budding	YNL079C	TPM1
cell budding	YNL079C	TPM1
cell cortex	YNL079C	TPM1
cellular bud	YNL079C	TPM1
cytoskeletal protein binding	YNL079C	TPM1
cytoskeleton	YNL079C	TPM1
cytoskeleton and microtubules	YNL079C	TPM1
cytoskeleton organization	YNL079C	TPM1
exocytosis	YNL079C	TPM1
mitochondria	YNL079C	TPM1
mitochondrion organization	YNL079C	TPM1
organelle inheritance	YNL079C	TPM1
pseudohyphal growth	YNL079C	TPM1
site of polarized growth	YNL079C	TPM1
vacuole organization	YNL079C	TPM1
vacuoles	YNL079C	TPM1
budding	YNL082W	PMS1
cell cycle	YNL082W	PMS1
cellular response to DNA damage stimulus	YNL082W	PMS1
DNA binding	YNL082W	PMS1
DNA repair	YNL082W	PMS1
hydrolase activity	YNL082W	PMS1
meiotic cell cycle	YNL082W	PMS1
organelle fission	YNL082W	PMS1
cytoplasmic vesicle	YNL086W	SNN1
endomembrane system	YNL086W	SNN1
Golgi and ER	YNL086W	SNN1
vesicle organization	YNL086W	SNN1
budding	YNL087W	TCB2
cell cortex	YNL087W	TCB2
cellular bud	YNL087W	TCB2
endomembrane system	YNL087W	TCB2
endoplasmic reticulum	YNL087W	TCB2
ER	YNL087W	TCB2
Golgi and ER	YNL087W	TCB2
lipid binding	YNL087W	TCB2
lipid metabolic process	YNL087W	TCB2
lipids	YNL087W	TCB2
metabolic	YNL087W	TCB2
chromatin	YNL097C	PHO23
chromatin organization	YNL097C	PHO23
chromosome	YNL097C	PHO23
histone binding	YNL097C	PHO23
invasive growth in response to glucose limitation	YNL097C	PHO23
response to heat	YNL097C	PHO23
sig_Gsp1_GI	YNL097C	PHO23
transcription	YNL097C	PHO23
transcription and mRNA processing	YNL097C	PHO23
transcription from RNA polymerase I promoter	YNL097C	PHO23
transcription from RNA polymerase II promoter	YNL097C	PHO23
budding	YNL098C	RAS2
cell cycle	YNL098C	RAS2
endomembrane system	YNL098C	RAS2
endoplasmic reticulum	YNL098C	RAS2
ER	YNL098C	RAS2
Golgi and ER	YNL098C	RAS2
GTPase activity	YNL098C	RAS2
hydrolase activity	YNL098C	RAS2
meiotic cell cycle	YNL098C	RAS2
metabolic	YNL098C	RAS2
mitochondria	YNL098C	RAS2
mitochondrion	YNL098C	RAS2
nucleobase-containing small molecule metabolic process	YNL098C	RAS2
plasma membrane	YNL098C	RAS2
protein targeting	YNL098C	RAS2
pseudohyphal growth	YNL098C	RAS2
sporulation	YNL098C	RAS2
hydrolase activity	YNL099C	OCA1
phosphatase activity	YNL099C	OCA1
response to oxidative stress	YNL099C	OCA1
cell cortex	YNL106C	INP52
cytoskeleton	YNL106C	INP52
cytoskeleton and microtubules	YNL106C	INP52
hydrolase activity	YNL106C	INP52
lipid metabolic process	YNL106C	INP52
lipids	YNL106C	INP52
metabolic	YNL106C	INP52
phosphatase activity	YNL106C	INP52
site of polarized growth	YNL106C	INP52
cellular response to DNA damage stimulus	YNL107W	YAF9
chromatin	YNL107W	YAF9
chromatin organization	YNL107W	YAF9
chromosome	YNL107W	YAF9
DNA repair	YNL107W	YAF9
budding	YNL116W	DMA2
cell cortex	YNL116W	DMA2
cell cycle	YNL116W	DMA2
cellular bud	YNL116W	DMA2
chromatin	YNL116W	DMA2
chromosome segregation	YNL116W	DMA2
cytokinesis	YNL116W	DMA2
cytoskeleton	YNL116W	DMA2
cytoskeleton and microtubules	YNL116W	DMA2
cytoskeleton organization	YNL116W	DMA2
mitotic cell cycle	YNL116W	DMA2
organelle assembly	YNL116W	DMA2
organelle fission	YNL116W	DMA2
protein modification by small protein conjugation or removal	YNL116W	DMA2
proteolysis involved in cellular protein catabolic process	YNL116W	DMA2
regulation of cell cycle	YNL116W	DMA2
regulation of organelle organization	YNL116W	DMA2
site of polarized growth	YNL116W	DMA2
transferase activity	YNL116W	DMA2
invasive growth in response to glucose limitation	YNL119W	NCS2
protein modification by small protein conjugation or removal	YNL119W	NCS2
pseudohyphal growth	YNL119W	NCS2
ribosomes and translation	YNL119W	NCS2
RNA modification	YNL119W	NCS2
sig_Gsp1_GI	YNL119W	NCS2
transcription and mRNA processing	YNL119W	NCS2
tRNA processing	YNL119W	NCS2
budding	YNL128W	TEP1
cell cycle	YNL128W	TEP1
cell wall organization or biogenesis	YNL128W	TEP1
meiotic cell cycle	YNL128W	TEP1
sporulation	YNL128W	TEP1
cellular amino acid metabolic process	YNL135C	FPR1
chromatin	YNL135C	FPR1
chromatin organization	YNL135C	FPR1
isomerase activity	YNL135C	FPR1
metabolic	YNL135C	FPR1
mitochondria	YNL135C	FPR1
mitochondrion	YNL135C	FPR1
protein folding	YNL135C	FPR1
sig_Gsp1_GI	YNL135C	FPR1
cellular response to DNA damage stimulus	YNL136W	EAF7
chromatin	YNL136W	EAF7
chromatin organization	YNL136W	EAF7
DNA repair	YNL136W	EAF7
histone modification	YNL136W	EAF7
peptidyl-amino acid modification	YNL136W	EAF7
protein acylation	YNL136W	EAF7
sig_Gsp1_GI	YNL136W	EAF7
transcription	YNL136W	EAF7
transcription and mRNA processing	YNL136W	EAF7
transcription from RNA polymerase II promoter	YNL136W	EAF7
mRNA processing	YNL147W	LSM7
nucleolus	YNL147W	LSM7
ribosomal small subunit biogenesis	YNL147W	LSM7
ribosomes and translation	YNL147W	LSM7
RNA binding	YNL147W	LSM7
RNA catabolic process	YNL147W	LSM7
RNA processing	YNL147W	LSM7
RNA splicing	YNL147W	LSM7
rRNA processing	YNL147W	LSM7
transcription and mRNA processing	YNL147W	LSM7
cytoskeletal protein binding	YNL153C	GIM3
cytoskeleton and microtubules	YNL153C	GIM3
DNA-templated transcription, elongation	YNL153C	GIM3
proteolysis involved in cellular protein catabolic process	YNL153C	GIM3
sig_Gsp1_GI	YNL153C	GIM3
transcription	YNL153C	GIM3
transcription and mRNA processing	YNL153C	GIM3
transcription from RNA polymerase II promoter	YNL153C	GIM3
budding	YNL154C	YCK2
cell morphogenesis	YNL154C	YCK2
cellular bud	YNL154C	YCK2
endocytosis	YNL154C	YCK2
Golgi and ER	YNL154C	YCK2
kinase activity	YNL154C	YCK2
plasma membrane	YNL154C	YCK2
protein phosphorylation	YNL154C	YCK2
site of polarized growth	YNL154C	YCK2
transferase activity	YNL154C	YCK2
DNA binding	YNL167C	SKO1
enzyme binding	YNL167C	SKO1
nucleic acid binding transcription factor activity	YNL167C	SKO1
response to osmotic stress	YNL167C	SKO1
sig_Gsp1_GI	YNL167C	SKO1
transcription	YNL167C	SKO1
transcription and mRNA processing	YNL167C	SKO1
transcription factor activity, protein binding	YNL167C	SKO1
transcription factor binding	YNL167C	SKO1
transcription from RNA polymerase II promoter	YNL167C	SKO1
endocytosis	YNL183C	NPR1
endomembrane system	YNL183C	NPR1
Golgi	YNL183C	NPR1
Golgi and ER	YNL183C	NPR1
Golgi apparatus	YNL183C	NPR1
kinase activity	YNL183C	NPR1
lipid metabolic process	YNL183C	NPR1
lipids	YNL183C	NPR1
metabolic	YNL183C	NPR1
plasma membrane	YNL183C	NPR1
protein phosphorylation	YNL183C	NPR1
regulation of transport	YNL183C	NPR1
transferase activity	YNL183C	NPR1
transmembrane transport	YNL183C	NPR1
invasive growth in response to glucose limitation	YNL197C	WHI3
mRNA binding	YNL197C	WHI3
pseudohyphal growth	YNL197C	WHI3
regulation of translation	YNL197C	WHI3
ribosomes and translation	YNL197C	WHI3
RNA binding	YNL197C	WHI3
RNA catabolic process	YNL197C	WHI3
transcription and mRNA processing	YNL197C	WHI3
carbohydrate metabolic process	YNL199C	GCR2
cofactor metabolic process	YNL199C	GCR2
endomembrane system	YNL199C	GCR2
generation of precursor metabolites and energy	YNL199C	GCR2
metabolic	YNL199C	GCR2
monocarboxylic acid metabolic process	YNL199C	GCR2
nucleobase-containing small molecule metabolic process	YNL199C	GCR2
sig_Gsp1_GI	YNL199C	GCR2
transcription	YNL199C	GCR2
transcription and mRNA processing	YNL199C	GCR2
transcription factor activity, protein binding	YNL199C	GCR2
transcription factor binding	YNL199C	GCR2
transcription from RNA polymerase II promoter	YNL199C	GCR2
budding	YNL201C	PSY2
cell cycle	YNL201C	PSY2
cellular response to DNA damage stimulus	YNL201C	PSY2
chromosome	YNL201C	PSY2
DNA repair	YNL201C	PSY2
enzyme regulator activity	YNL201C	PSY2
meiotic cell cycle	YNL201C	PSY2
metabolic	YNL201C	PSY2
organelle fission	YNL201C	PSY2
protein dephosphorylation	YNL201C	PSY2
regulation of cell cycle	YNL201C	PSY2
regulation of DNA metabolic process	YNL201C	PSY2
regulation of organelle organization	YNL201C	PSY2
chromatin	YNL206C	RTT106
chromatin organization	YNL206C	RTT106
DNA binding	YNL206C	RTT106
DNA-templated transcription, elongation	YNL206C	RTT106
histone binding	YNL206C	RTT106
transcription	YNL206C	RTT106
transcription and mRNA processing	YNL206C	RTT106
transcription from RNA polymerase II promoter	YNL206C	RTT106
chromosome	YNL215W	IES2
cellular response to DNA damage stimulus	YNL218W	MGS1
DNA repair	YNL218W	MGS1
DNA replication	YNL218W	MGS1
enzyme regulator activity	YNL218W	MGS1
hydrolase activity	YNL218W	MGS1
metabolic	YNL218W	MGS1
regulation of DNA metabolic process	YNL218W	MGS1
endomembrane system	YNL219C	ALG9
endoplasmic reticulum	YNL219C	ALG9
ER	YNL219C	ALG9
Golgi and ER	YNL219C	ALG9
lipid metabolic process	YNL219C	ALG9
lipids	YNL219C	ALG9
metabolic	YNL219C	ALG9
protein glycosylation	YNL219C	ALG9
transferase activity	YNL219C	ALG9
transferase activity, transferring glycosyl groups	YNL219C	ALG9
mRNA processing	YNL224C	SQS1
nucleolus	YNL224C	SQS1
ribosomal small subunit biogenesis	YNL224C	SQS1
ribosomes and translation	YNL224C	SQS1
RNA processing	YNL224C	SQS1
RNA splicing	YNL224C	SQS1
rRNA processing	YNL224C	SQS1
transcription and mRNA processing	YNL224C	SQS1
endocytosis	YNL227C	JJJ1
enzyme regulator activity	YNL227C	JJJ1
Golgi and ER	YNL227C	JJJ1
mitochondria	YNL227C	JJJ1
mitochondrion	YNL227C	JJJ1
nuclear transport	YNL227C	JJJ1
nuclear transport and organization	YNL227C	JJJ1
nucleolus	YNL227C	JJJ1
ribosomal large subunit biogenesis	YNL227C	JJJ1
ribosomal subunit export from nucleus	YNL227C	JJJ1
ribosome	YNL227C	JJJ1
ribosomes and translation	YNL227C	JJJ1
rRNA processing	YNL227C	JJJ1
transcription and mRNA processing	YNL227C	JJJ1
Golgi and ER	YNL229C	URE2
nuclear transport	YNL229C	URE2
nuclear transport and organization	YNL229C	URE2
oxidoreductase activity	YNL229C	URE2
protein modification by small protein conjugation or removal	YNL229C	URE2
protein targeting	YNL229C	URE2
regulation of transport	YNL229C	URE2
sig_Gsp1_GI	YNL229C	URE2
transcription	YNL229C	URE2
transcription and mRNA processing	YNL229C	URE2
transcription factor activity, protein binding	YNL229C	URE2
protein modification by small protein conjugation or removal	YNL230C	ELA1
proteolysis involved in cellular protein catabolic process	YNL230C	ELA1
transferase activity	YNL230C	ELA1
budding	YNL231C	PDR16
cell cycle	YNL231C	PDR16
ion transport	YNL231C	PDR16
lipid metabolic process	YNL231C	PDR16
lipid transport	YNL231C	PDR16
lipids	YNL231C	PDR16
meiotic cell cycle	YNL231C	PDR16
metabolic	YNL231C	PDR16
plasma membrane	YNL231C	PDR16
regulation of cell cycle	YNL231C	PDR16
sporulation	YNL231C	PDR16
budding	YNL233W	BNI4
cell cortex	YNL233W	BNI4
cell cycle	YNL233W	BNI4
cellular bud	YNL233W	BNI4
cytokinesis	YNL233W	BNI4
cytoskeleton	YNL233W	BNI4
cytoskeleton and microtubules	YNL233W	BNI4
mitotic cell cycle	YNL233W	BNI4
site of polarized growth	YNL233W	BNI4
DNA-templated transcription, initiation	YNL236W	SIN4
transcription	YNL236W	SIN4
transcription and mRNA processing	YNL236W	SIN4
transcription factor binding	YNL236W	SIN4
transcription from RNA polymerase II promoter	YNL236W	SIN4
endomembrane system	YNL238W	KEX2
Golgi	YNL238W	KEX2
Golgi and ER	YNL238W	KEX2
Golgi apparatus	YNL238W	KEX2
hydrolase activity	YNL238W	KEX2
peptidase activity	YNL238W	KEX2
protein maturation	YNL238W	KEX2
vacuole	YNL238W	KEX2
vacuoles	YNL238W	KEX2
cellular response to DNA damage stimulus	YNL246W	VPS75
chromatin	YNL246W	VPS75
chromatin organization	YNL246W	VPS75
chromosome	YNL246W	VPS75
DNA repair	YNL246W	VPS75
enzyme regulator activity	YNL246W	VPS75
histone binding	YNL246W	VPS75
histone modification	YNL246W	VPS75
peptidyl-amino acid modification	YNL246W	VPS75
protein acylation	YNL246W	VPS75
regulation of protein modification process	YNL246W	VPS75
mRNA binding	YNL253W	TEX1
nuclear transport	YNL253W	TEX1
nuclear transport and organization	YNL253W	TEX1
nucleobase-containing compound transport	YNL253W	TEX1
RNA binding	YNL253W	TEX1
transcription and mRNA processing	YNL253W	TEX1
DNA binding	YNL255C	GIS2
mRNA binding	YNL255C	GIS2
regulation of translation	YNL255C	GIS2
ribosome	YNL255C	GIS2
ribosomes and translation	YNL255C	GIS2
RNA binding	YNL255C	GIS2
transcription and mRNA processing	YNL255C	GIS2
amino acid transport	YNL270C	ALP1
endomembrane system	YNL270C	ALP1
endoplasmic reticulum	YNL270C	ALP1
ER	YNL270C	ALP1
Golgi and ER	YNL270C	ALP1
ion transport	YNL270C	ALP1
plasma membrane	YNL270C	ALP1
transmembrane transporter activity	YNL270C	ALP1
budding	YNL271C	BNI1
cell budding	YNL271C	BNI1
cell cortex	YNL271C	BNI1
cell cycle	YNL271C	BNI1
cellular bud	YNL271C	BNI1
cytokinesis	YNL271C	BNI1
cytoskeleton	YNL271C	BNI1
cytoskeleton and microtubules	YNL271C	BNI1
cytoskeleton organization	YNL271C	BNI1
mitotic cell cycle	YNL271C	BNI1
plasma membrane	YNL271C	BNI1
regulation of organelle organization	YNL271C	BNI1
sig_Gsp1_GI	YNL271C	BNI1
site of polarized growth	YNL271C	BNI1
budding	YNL273W	TOF1
cell cycle	YNL273W	TOF1
cellular response to DNA damage stimulus	YNL273W	TOF1
chromatin	YNL273W	TOF1
chromosome	YNL273W	TOF1
chromosome segregation	YNL273W	TOF1
cytoskeleton and microtubules	YNL273W	TOF1
DNA repair	YNL273W	TOF1
DNA replication	YNL273W	TOF1
metabolic	YNL273W	TOF1
mitotic cell cycle	YNL273W	TOF1
organelle fission	YNL273W	TOF1
regulation of cell cycle	YNL273W	TOF1
regulation of DNA metabolic process	YNL273W	TOF1
transcription	YNL278W	CAF120
transcription and mRNA processing	YNL278W	CAF120
transcription from RNA polymerase II promoter	YNL278W	CAF120
DNA-templated transcription, elongation	YNL288W	CAF40
transcription	YNL288W	CAF40
transcription and mRNA processing	YNL288W	CAF40
transcription from RNA polymerase II promoter	YNL288W	CAF40
endomembrane system	YNL291C	MID1
endoplasmic reticulum	YNL291C	MID1
ER	YNL291C	MID1
Golgi and ER	YNL291C	MID1
ion transport	YNL291C	MID1
plasma membrane	YNL291C	MID1
transmembrane transporter activity	YNL291C	MID1
isomerase activity	YNL292W	PUS4
mitochondria	YNL292W	PUS4
mitochondrion	YNL292W	PUS4
ribosomes and translation	YNL292W	PUS4
RNA modification	YNL292W	PUS4
transcription and mRNA processing	YNL292W	PUS4
tRNA processing	YNL292W	PUS4
budding	YNL294C	RIM21
cell cycle	YNL294C	RIM21
cell wall organization or biogenesis	YNL294C	RIM21
endomembrane system	YNL294C	RIM21
endoplasmic reticulum	YNL294C	RIM21
ER	YNL294C	RIM21
Golgi and ER	YNL294C	RIM21
invasive growth in response to glucose limitation	YNL294C	RIM21
meiotic cell cycle	YNL294C	RIM21
plasma membrane	YNL294C	RIM21
