cluster	query_uniq1	query_ORF1
RNA processing_GO_30_6	CFT2_tsq1458	YLR115W
transcription and mRNA processing	CFT2_tsq1458	YLR115W
transcription and mRNA processing_GO_30_1	CFT2_tsq1458	YLR115W
all_queries	CGI121_sn3317	YML036W
cell cycle	CGI121_sn3317	YML036W
cell cycle_GO_30_9	CGI121_sn3317	YML036W
chromatin	CGI121_sn3317	YML036W
chromatin_GO_30_1	CGI121_sn3317	YML036W
DNA recombination	CGI121_sn3317	YML036W
DNA recombination_GO_30_3	CGI121_sn3317	YML036W
telomere organization	CGI121_sn3317	YML036W
transcription	CGI121_sn3317	YML036W
transcription and mRNA processing	CGI121_sn3317	YML036W
transcription and mRNA processing_GO_30_1	CGI121_sn3317	YML036W
transcription from RNA polymerase II promoter	CGI121_sn3317	YML036W
transcription from RNA polymerase II promoter_GO_30_7	CGI121_sn3317	YML036W
transcription_GO_30_8	CGI121_sn3317	YML036W
all_queries	CHA1_dma519	YCL064C
all_queries_30_19	CHA1_dma519	YCL064C
cellular amino acid metabolic process	CHA1_dma519	YCL064C
cellular amino acid metabolic process_GO_30_4	CHA1_dma519	YCL064C
metabolic	CHA1_dma519	YCL064C
metabolic_GO_30_19	CHA1_dma519	YCL064C
mitochondria and respiration	CHA1_dma519	YCL064C
mitochondria and respiration_GO_30_16	CHA1_dma519	YCL064C
mitochondrion	CHA1_dma519	YCL064C
mitochondrion_GO_30_2	CHA1_dma519	YCL064C
all_queries	CHA1_sn4481	YCL064C
all_queries_30_14	CHA1_sn4481	YCL064C
cellular amino acid metabolic process	CHA1_sn4481	YCL064C
cellular amino acid metabolic process_GO_30_2	CHA1_sn4481	YCL064C
metabolic	CHA1_sn4481	YCL064C
metabolic_GO_30_14	CHA1_sn4481	YCL064C
mitochondria and respiration	CHA1_sn4481	YCL064C
mitochondria and respiration_GO_30_1	CHA1_sn4481	YCL064C
mitochondrion	CHA1_sn4481	YCL064C
all_queries	CHA4_dma3182	YLR098C
all_queries_30_8	CHA4_dma3182	YLR098C
cellular amino acid metabolic process	CHA4_dma3182	YLR098C
cellular amino acid metabolic process_GO_30_1	CHA4_dma3182	YLR098C
metabolic	CHA4_dma3182	YLR098C
metabolic_GO_30_8	CHA4_dma3182	YLR098C
nucleic acid binding transcription factor activity	CHA4_dma3182	YLR098C
nucleic acid binding transcription factor activity_GO_30_3	CHA4_dma3182	YLR098C
transcription	CHA4_dma3182	YLR098C
transcription and mRNA processing	CHA4_dma3182	YLR098C
transcription and mRNA processing_GO_30_1	CHA4_dma3182	YLR098C
transcription_GO_30_7	CHA4_dma3182	YLR098C
all_queries	CHA4_sn2032	YLR098C
all_queries_30_14	CHA4_sn2032	YLR098C
cellular amino acid metabolic process	CHA4_sn2032	YLR098C
cellular amino acid metabolic process_GO_30_2	CHA4_sn2032	YLR098C
metabolic	CHA4_sn2032	YLR098C
metabolic_GO_30_14	CHA4_sn2032	YLR098C
nucleic acid binding transcription factor activity	CHA4_sn2032	YLR098C
nucleic acid binding transcription factor activity_GO_30_1	CHA4_sn2032	YLR098C
transcription	CHA4_sn2032	YLR098C
transcription and mRNA processing	CHA4_sn2032	YLR098C
transcription and mRNA processing_GO_30_4	CHA4_sn2032	YLR098C
transcription_GO_30_12	CHA4_sn2032	YLR098C
all_queries	CHD1_dma1461	YER164W
all_queries_30_18	CHD1_dma1461	YER164W
chromatin	CHD1_dma1461	YER164W
chromatin binding	CHD1_dma1461	YER164W
chromatin binding_GO_30_1	CHD1_dma1461	YER164W
chromatin organization	CHD1_dma1461	YER164W
chromatin organization_GO_30_3	CHD1_dma1461	YER164W
chromatin_GO_30_8	CHD1_dma1461	YER164W
chromosome	CHD1_dma1461	YER164W
chromosome_GO_30_3	CHD1_dma1461	YER164W
DNA replication	CHD1_dma1461	YER164W
DNA replication_GO_30_2	CHD1_dma1461	YER164W
DNA-templated transcription, elongation	CHD1_dma1461	YER164W
DNA-templated transcription, elongation_GO_30_2	CHD1_dma1461	YER164W
DNA-templated transcription, initiation	CHD1_dma1461	YER164W
histone binding	CHD1_dma1461	YER164W
histone modification	CHD1_dma1461	YER164W
histone modification_GO_30_2	CHD1_dma1461	YER164W
metabolic	CHD1_dma1461	YER164W
metabolic_GO_30_18	CHD1_dma1461	YER164W
mitochondria and respiration	CHD1_dma1461	YER164W
mitochondria and respiration_GO_30_3	CHD1_dma1461	YER164W
mitochondrion	CHD1_dma1461	YER164W
mitochondrion_GO_30_1	CHD1_dma1461	YER164W
nucleolus	CHD1_dma1461	YER164W
nucleolus_GO_30_2	CHD1_dma1461	YER164W
peptidyl-amino acid modification	CHD1_dma1461	YER164W
peptidyl-amino acid modification_GO_30_3	CHD1_dma1461	YER164W
protein modification by small protein conjugation or removal	CHD1_dma1461	YER164W
protein modification by small protein conjugation or removal_GO_30_3	CHD1_dma1461	YER164W
regulation of DNA metabolic process	CHD1_dma1461	YER164W
regulation of DNA metabolic process_GO_30_1	CHD1_dma1461	YER164W
regulation of protein modification process	CHD1_dma1461	YER164W
regulation of protein modification process_GO_30_1	CHD1_dma1461	YER164W
transcription	CHD1_dma1461	YER164W
transcription and mRNA processing	CHD1_dma1461	YER164W
transcription and mRNA processing_GO_30_11	CHD1_dma1461	YER164W
transcription from RNA polymerase I promoter	CHD1_dma1461	YER164W
transcription from RNA polymerase I promoter_GO_30_2	CHD1_dma1461	YER164W
transcription from RNA polymerase II promoter	CHD1_dma1461	YER164W
transcription from RNA polymerase II promoter_GO_30_1	CHD1_dma1461	YER164W
transcription_GO_30_12	CHD1_dma1461	YER164W
all_queries	CHD1_sn1773	YER164W
all_queries_30_9	CHD1_sn1773	YER164W
chromatin	CHD1_sn1773	YER164W
chromatin binding	CHD1_sn1773	YER164W
chromatin binding_GO_30_1	CHD1_sn1773	YER164W
chromatin organization	CHD1_sn1773	YER164W
chromatin organization_GO_30_3	CHD1_sn1773	YER164W
chromatin_GO_30_5	CHD1_sn1773	YER164W
chromosome	CHD1_sn1773	YER164W
chromosome_GO_30_1	CHD1_sn1773	YER164W
DNA replication	CHD1_sn1773	YER164W
DNA replication_GO_30_2	CHD1_sn1773	YER164W
DNA-templated transcription, elongation	CHD1_sn1773	YER164W
DNA-templated transcription, elongation_GO_30_2	CHD1_sn1773	YER164W
DNA-templated transcription, initiation	CHD1_sn1773	YER164W
histone binding	CHD1_sn1773	YER164W
histone modification	CHD1_sn1773	YER164W
histone modification_GO_30_2	CHD1_sn1773	YER164W
metabolic	CHD1_sn1773	YER164W
metabolic_GO_30_9	CHD1_sn1773	YER164W
mitochondria and respiration	CHD1_sn1773	YER164W
mitochondria and respiration_GO_30_3	CHD1_sn1773	YER164W
mitochondrion	CHD1_sn1773	YER164W
mitochondrion_GO_30_1	CHD1_sn1773	YER164W
nucleolus	CHD1_sn1773	YER164W
nucleolus_GO_30_2	CHD1_sn1773	YER164W
peptidyl-amino acid modification	CHD1_sn1773	YER164W
peptidyl-amino acid modification_GO_30_3	CHD1_sn1773	YER164W
protein modification by small protein conjugation or removal	CHD1_sn1773	YER164W
protein modification by small protein conjugation or removal_GO_30_2	CHD1_sn1773	YER164W
regulation of DNA metabolic process	CHD1_sn1773	YER164W
regulation of DNA metabolic process_GO_30_1	CHD1_sn1773	YER164W
regulation of protein modification process	CHD1_sn1773	YER164W
regulation of protein modification process_GO_30_1	CHD1_sn1773	YER164W
transcription	CHD1_sn1773	YER164W
transcription and mRNA processing	CHD1_sn1773	YER164W
transcription and mRNA processing_GO_30_14	CHD1_sn1773	YER164W
transcription from RNA polymerase I promoter	CHD1_sn1773	YER164W
transcription from RNA polymerase I promoter_GO_30_2	CHD1_sn1773	YER164W
transcription from RNA polymerase II promoter	CHD1_sn1773	YER164W
transcription from RNA polymerase II promoter_GO_30_4	CHD1_sn1773	YER164W
transcription_GO_30_6	CHD1_sn1773	YER164W
all_queries	CHK1_sn1529	YBR274W
all_queries_30_16	CHK1_sn1529	YBR274W
cell cycle	CHK1_sn1529	YBR274W
cell cycle_GO_30_3	CHK1_sn1529	YBR274W
cellular response to DNA damage stimulus	CHK1_sn1529	YBR274W
cellular response to DNA damage stimulus_GO_30_5	CHK1_sn1529	YBR274W
DNA replication	CHK1_sn1529	YBR274W
DNA replication_GO_30_3	CHK1_sn1529	YBR274W
metabolic	CHK1_sn1529	YBR274W
metabolic_GO_30_16	CHK1_sn1529	YBR274W
regulation of cell cycle	CHK1_sn1529	YBR274W
regulation of cell cycle_GO_30_6	CHK1_sn1529	YBR274W
regulation of DNA metabolic process	CHK1_sn1529	YBR274W
regulation of DNA metabolic process_GO_30_1	CHK1_sn1529	YBR274W
all_queries	CHL1_dma4766	YPL008W
budding	CHL1_dma4766	YPL008W
budding_GO_30_5	CHL1_dma4766	YPL008W
cell cycle	CHL1_dma4766	YPL008W
cell cycle_GO_30_1	CHL1_dma4766	YPL008W
cellular response to DNA damage stimulus	CHL1_dma4766	YPL008W
cellular response to DNA damage stimulus_GO_30_1	CHL1_dma4766	YPL008W
chromatin	CHL1_dma4766	YPL008W
chromatin_GO_30_7	CHL1_dma4766	YPL008W
chromosome	CHL1_dma4766	YPL008W
chromosome segregation	CHL1_dma4766	YPL008W
chromosome segregation_GO_30_1	CHL1_dma4766	YPL008W
chromosome_GO_30_9	CHL1_dma4766	YPL008W
cytoskeleton and microtubules	CHL1_dma4766	YPL008W
cytoskeleton and microtubules_GO_30_8	CHL1_dma4766	YPL008W
DNA repair	CHL1_dma4766	YPL008W
DNA repair_GO_30_1	CHL1_dma4766	YPL008W
mitotic cell cycle	CHL1_dma4766	YPL008W
mitotic cell cycle_GO_30_1	CHL1_dma4766	YPL008W
organelle fission	CHL1_dma4766	YPL008W
organelle fission_GO_30_7	CHL1_dma4766	YPL008W
all_queries	CHL1_sn1227	YPL008W
budding	CHL1_sn1227	YPL008W
budding_GO_30_5	CHL1_sn1227	YPL008W
cell cycle	CHL1_sn1227	YPL008W
cell cycle_GO_30_19	CHL1_sn1227	YPL008W
cellular response to DNA damage stimulus	CHL1_sn1227	YPL008W
cellular response to DNA damage stimulus_GO_30_1	CHL1_sn1227	YPL008W
chromatin	CHL1_sn1227	YPL008W
chromatin_GO_30_7	CHL1_sn1227	YPL008W
chromosome	CHL1_sn1227	YPL008W
chromosome segregation	CHL1_sn1227	YPL008W
chromosome segregation_GO_30_1	CHL1_sn1227	YPL008W
chromosome_GO_30_9	CHL1_sn1227	YPL008W
cytoskeleton and microtubules	CHL1_sn1227	YPL008W
cytoskeleton and microtubules_GO_30_4	CHL1_sn1227	YPL008W
DNA repair	CHL1_sn1227	YPL008W
DNA repair_GO_30_1	CHL1_sn1227	YPL008W
mitotic cell cycle	CHL1_sn1227	YPL008W
mitotic cell cycle_GO_30_6	CHL1_sn1227	YPL008W
organelle fission	CHL1_sn1227	YPL008W
organelle fission_GO_30_5	CHL1_sn1227	YPL008W
all_queries	CHL4_dma1018	YDR254W
budding	CHL4_dma1018	YDR254W
budding_GO_30_5	CHL4_dma1018	YDR254W
cell cycle	CHL4_dma1018	YDR254W
cell cycle_GO_30_1	CHL4_dma1018	YDR254W
chromatin	CHL4_dma1018	YDR254W
chromatin_GO_30_6	CHL4_dma1018	YDR254W
chromosome	CHL4_dma1018	YDR254W
chromosome segregation	CHL4_dma1018	YDR254W
chromosome segregation_GO_30_1	CHL4_dma1018	YDR254W
chromosome_GO_30_2	CHL4_dma1018	YDR254W
cytoskeleton and microtubules	CHL4_dma1018	YDR254W
cytoskeleton and microtubules_GO_30_4	CHL4_dma1018	YDR254W
meiotic cell cycle	CHL4_dma1018	YDR254W
meiotic cell cycle_GO_30_4	CHL4_dma1018	YDR254W
mitotic cell cycle	CHL4_dma1018	YDR254W
mitotic cell cycle_GO_30_1	CHL4_dma1018	YDR254W
organelle assembly	CHL4_dma1018	YDR254W
organelle assembly_GO_30_4	CHL4_dma1018	YDR254W
organelle fission	CHL4_dma1018	YDR254W
organelle fission_GO_30_6	CHL4_dma1018	YDR254W
regulation of cell cycle	CHL4_dma1018	YDR254W
regulation of cell cycle_GO_30_4	CHL4_dma1018	YDR254W
regulation of organelle organization	CHL4_dma1018	YDR254W
regulation of organelle organization_GO_30_2	CHL4_dma1018	YDR254W
all_queries	CHL4_sn1218	YDR254W
budding	CHL4_sn1218	YDR254W
budding_GO_30_5	CHL4_sn1218	YDR254W
cell cycle	CHL4_sn1218	YDR254W
cell cycle_GO_30_1	CHL4_sn1218	YDR254W
chromatin	CHL4_sn1218	YDR254W
chromatin_GO_30_6	CHL4_sn1218	YDR254W
chromosome	CHL4_sn1218	YDR254W
chromosome segregation	CHL4_sn1218	YDR254W
chromosome segregation_GO_30_1	CHL4_sn1218	YDR254W
chromosome_GO_30_2	CHL4_sn1218	YDR254W
cytoskeleton and microtubules	CHL4_sn1218	YDR254W
cytoskeleton and microtubules_GO_30_4	CHL4_sn1218	YDR254W
meiotic cell cycle	CHL4_sn1218	YDR254W
meiotic cell cycle_GO_30_4	CHL4_sn1218	YDR254W
mitotic cell cycle	CHL4_sn1218	YDR254W
mitotic cell cycle_GO_30_1	CHL4_sn1218	YDR254W
organelle assembly	CHL4_sn1218	YDR254W
organelle assembly_GO_30_4	CHL4_sn1218	YDR254W
organelle fission	CHL4_sn1218	YDR254W
organelle fission_GO_30_6	CHL4_sn1218	YDR254W
regulation of cell cycle	CHL4_sn1218	YDR254W
regulation of cell cycle_GO_30_4	CHL4_sn1218	YDR254W
regulation of organelle organization	CHL4_sn1218	YDR254W
regulation of organelle organization_GO_30_2	CHL4_sn1218	YDR254W
all_queries	CHO2_dma1899	YGR157W
all_queries_30_5	CHO2_dma1899	YGR157W
endomembrane system	CHO2_dma1899	YGR157W
endomembrane system_GO_30_11	CHO2_dma1899	YGR157W
endoplasmic reticulum	CHO2_dma1899	YGR157W
endoplasmic reticulum_GO_30_3	CHO2_dma1899	YGR157W
ER	CHO2_dma1899	YGR157W
ER_GO_30_3	CHO2_dma1899	YGR157W
Golgi and ER	CHO2_dma1899	YGR157W
Golgi and ER_GO_30_1	CHO2_dma1899	YGR157W
lipid metabolic process	CHO2_dma1899	YGR157W
lipid metabolic process_GO_30_2	CHO2_dma1899	YGR157W
lipids	CHO2_dma1899	YGR157W
lipids_GO_30_7	CHO2_dma1899	YGR157W
metabolic	CHO2_dma1899	YGR157W
metabolic_GO_30_5	CHO2_dma1899	YGR157W
all_queries	CHO2_sn886	YGR157W
all_queries_30_5	CHO2_sn886	YGR157W
endomembrane system	CHO2_sn886	YGR157W
endomembrane system_GO_30_11	CHO2_sn886	YGR157W
endoplasmic reticulum	CHO2_sn886	YGR157W
endoplasmic reticulum_GO_30_3	CHO2_sn886	YGR157W
ER	CHO2_sn886	YGR157W
ER_GO_30_3	CHO2_sn886	YGR157W
Golgi and ER	CHO2_sn886	YGR157W
Golgi and ER_GO_30_1	CHO2_sn886	YGR157W
lipid metabolic process	CHO2_sn886	YGR157W
lipid metabolic process_GO_30_2	CHO2_sn886	YGR157W
lipids	CHO2_sn886	YGR157W
lipids_GO_30_7	CHO2_sn886	YGR157W
metabolic	CHO2_sn886	YGR157W
metabolic_GO_30_5	CHO2_sn886	YGR157W
all_queries	CHS3_dma199	YBR023C
all_queries_30_4	CHS3_dma199	YBR023C
budding	CHS3_dma199	YBR023C
budding_GO_30_2	CHS3_dma199	YBR023C
carbohydrate metabolic process	CHS3_dma199	YBR023C
carbohydrate metabolic process_GO_30_1	CHS3_dma199	YBR023C
cell cycle	CHS3_dma199	YBR023C
cell cycle_GO_30_2	CHS3_dma199	YBR023C
cell wall organization or biogenesis	CHS3_dma199	YBR023C
cell wall organization or biogenesis_GO_30_2	CHS3_dma199	YBR023C
cellular bud	CHS3_dma199	YBR023C
cellular bud_GO_30_1	CHS3_dma199	YBR023C
cytoplasmic vesicle	CHS3_dma199	YBR023C
cytoplasmic vesicle_GO_30_1	CHS3_dma199	YBR023C
endomembrane system	CHS3_dma199	YBR023C
endomembrane system_GO_30_2	CHS3_dma199	YBR023C
endoplasmic reticulum	CHS3_dma199	YBR023C
endoplasmic reticulum_GO_30_2	CHS3_dma199	YBR023C
ER	CHS3_dma199	YBR023C
ER_GO_30_2	CHS3_dma199	YBR023C
Golgi and ER	CHS3_dma199	YBR023C
Golgi and ER_GO_30_17	CHS3_dma199	YBR023C
meiotic cell cycle	CHS3_dma199	YBR023C
meiotic cell cycle_GO_30_3	CHS3_dma199	YBR023C
metabolic	CHS3_dma199	YBR023C
metabolic_GO_30_4	CHS3_dma199	YBR023C
site of polarized growth	CHS3_dma199	YBR023C
site of polarized growth_GO_30_5	CHS3_dma199	YBR023C
sporulation	CHS3_dma199	YBR023C
sporulation_GO_30_4	CHS3_dma199	YBR023C
transferase activity, transferring glycosyl groups	CHS3_dma199	YBR023C
all_queries	CHS3_sn1236	YBR023C
all_queries_30_4	CHS3_sn1236	YBR023C
budding	CHS3_sn1236	YBR023C
budding_GO_30_2	CHS3_sn1236	YBR023C
carbohydrate metabolic process	CHS3_sn1236	YBR023C
carbohydrate metabolic process_GO_30_1	CHS3_sn1236	YBR023C
cell cycle	CHS3_sn1236	YBR023C
cell cycle_GO_30_2	CHS3_sn1236	YBR023C
cell wall organization or biogenesis	CHS3_sn1236	YBR023C
cell wall organization or biogenesis_GO_30_2	CHS3_sn1236	YBR023C
cellular bud	CHS3_sn1236	YBR023C
cellular bud_GO_30_1	CHS3_sn1236	YBR023C
cytoplasmic vesicle	CHS3_sn1236	YBR023C
cytoplasmic vesicle_GO_30_1	CHS3_sn1236	YBR023C
endomembrane system	CHS3_sn1236	YBR023C
endomembrane system_GO_30_2	CHS3_sn1236	YBR023C
endoplasmic reticulum	CHS3_sn1236	YBR023C
endoplasmic reticulum_GO_30_2	CHS3_sn1236	YBR023C
ER	CHS3_sn1236	YBR023C
ER_GO_30_2	CHS3_sn1236	YBR023C
Golgi and ER	CHS3_sn1236	YBR023C
Golgi and ER_GO_30_17	CHS3_sn1236	YBR023C
meiotic cell cycle	CHS3_sn1236	YBR023C
meiotic cell cycle_GO_30_3	CHS3_sn1236	YBR023C
metabolic	CHS3_sn1236	YBR023C
metabolic_GO_30_4	CHS3_sn1236	YBR023C
site of polarized growth	CHS3_sn1236	YBR023C
site of polarized growth_GO_30_5	CHS3_sn1236	YBR023C
sporulation	CHS3_sn1236	YBR023C
sporulation_GO_30_4	CHS3_sn1236	YBR023C
transferase activity, transferring glycosyl groups	CHS3_sn1236	YBR023C
all_queries	CHS5_dma3362	YLR330W
all_queries_30_2	CHS5_dma3362	YLR330W
budding	CHS5_dma3362	YLR330W
budding_GO_30_17	CHS5_dma3362	YLR330W
carbohydrate metabolic process	CHS5_dma3362	YLR330W
carbohydrate metabolic process_GO_30_1	CHS5_dma3362	YLR330W
cell cycle	CHS5_dma3362	YLR330W
cell cycle_GO_30_8	CHS5_dma3362	YLR330W
cell wall organization or biogenesis	CHS5_dma3362	YLR330W
cell wall organization or biogenesis_GO_30_5	CHS5_dma3362	YLR330W
cytokinesis	CHS5_dma3362	YLR330W
cytokinesis_GO_30_2	CHS5_dma3362	YLR330W
cytoplasmic vesicle	CHS5_dma3362	YLR330W
cytoplasmic vesicle_GO_30_3	CHS5_dma3362	YLR330W
cytoskeleton and microtubules	CHS5_dma3362	YLR330W
cytoskeleton and microtubules_GO_30_12	CHS5_dma3362	YLR330W
endomembrane system	CHS5_dma3362	YLR330W
endomembrane system_GO_30_21	CHS5_dma3362	YLR330W
Golgi	CHS5_dma3362	YLR330W
Golgi and ER	CHS5_dma3362	YLR330W
Golgi and ER_GO_30_20	CHS5_dma3362	YLR330W
Golgi apparatus	CHS5_dma3362	YLR330W
Golgi apparatus_GO_30_5	CHS5_dma3362	YLR330W
Golgi vesicle transport	CHS5_dma3362	YLR330W
Golgi vesicle transport_GO_30_4	CHS5_dma3362	YLR330W
Golgi_GO_30_5	CHS5_dma3362	YLR330W
meiotic cell cycle	CHS5_dma3362	YLR330W
meiotic cell cycle_GO_30_3	CHS5_dma3362	YLR330W
metabolic	CHS5_dma3362	YLR330W
metabolic_GO_30_2	CHS5_dma3362	YLR330W
mitotic cell cycle	CHS5_dma3362	YLR330W
mitotic cell cycle_GO_30_7	CHS5_dma3362	YLR330W
site of polarized growth	CHS5_dma3362	YLR330W
site of polarized growth_GO_30_4	CHS5_dma3362	YLR330W
sporulation	CHS5_dma3362	YLR330W
sporulation_GO_30_4	CHS5_dma3362	YLR330W
all_queries	CHS5_sn464	YLR330W
all_queries_30_2	CHS5_sn464	YLR330W
budding	CHS5_sn464	YLR330W
budding_GO_30_17	CHS5_sn464	YLR330W
carbohydrate metabolic process	CHS5_sn464	YLR330W
carbohydrate metabolic process_GO_30_1	CHS5_sn464	YLR330W
cell cycle	CHS5_sn464	YLR330W
cell cycle_GO_30_2	CHS5_sn464	YLR330W
cell wall organization or biogenesis	CHS5_sn464	YLR330W
cell wall organization or biogenesis_GO_30_5	CHS5_sn464	YLR330W
cytokinesis	CHS5_sn464	YLR330W
cytokinesis_GO_30_2	CHS5_sn464	YLR330W
cytoplasmic vesicle	CHS5_sn464	YLR330W
cytoplasmic vesicle_GO_30_2	CHS5_sn464	YLR330W
cytoskeleton and microtubules	CHS5_sn464	YLR330W
cytoskeleton and microtubules_GO_30_9	CHS5_sn464	YLR330W
endomembrane system	CHS5_sn464	YLR330W
endomembrane system_GO_30_2	CHS5_sn464	YLR330W
Golgi	CHS5_sn464	YLR330W
Golgi and ER	CHS5_sn464	YLR330W
Golgi and ER_GO_30_20	CHS5_sn464	YLR330W
Golgi apparatus	CHS5_sn464	YLR330W
Golgi apparatus_GO_30_5	CHS5_sn464	YLR330W
Golgi vesicle transport	CHS5_sn464	YLR330W
Golgi vesicle transport_GO_30_4	CHS5_sn464	YLR330W
Golgi_GO_30_5	CHS5_sn464	YLR330W
meiotic cell cycle	CHS5_sn464	YLR330W
meiotic cell cycle_GO_30_3	CHS5_sn464	YLR330W
metabolic	CHS5_sn464	YLR330W
metabolic_GO_30_2	CHS5_sn464	YLR330W
mitotic cell cycle	CHS5_sn464	YLR330W
mitotic cell cycle_GO_30_7	CHS5_sn464	YLR330W
site of polarized growth	CHS5_sn464	YLR330W
site of polarized growth_GO_30_4	CHS5_sn464	YLR330W
sporulation	CHS5_sn464	YLR330W
sporulation_GO_30_3	CHS5_sn464	YLR330W
all_queries	CHS6_dma2502	YJL099W
all_queries_30_4	CHS6_dma2502	YJL099W
carbohydrate metabolic process	CHS6_dma2502	YJL099W
carbohydrate metabolic process_GO_30_1	CHS6_dma2502	YJL099W
cell wall organization or biogenesis	CHS6_dma2502	YJL099W
cell wall organization or biogenesis_GO_30_2	CHS6_dma2502	YJL099W
cytoplasmic vesicle	CHS6_dma2502	YJL099W
cytoplasmic vesicle_GO_30_1	CHS6_dma2502	YJL099W
endomembrane system	CHS6_dma2502	YJL099W
endomembrane system_GO_30_2	CHS6_dma2502	YJL099W
Golgi	CHS6_dma2502	YJL099W
Golgi and ER	CHS6_dma2502	YJL099W
Golgi and ER_GO_30_17	CHS6_dma2502	YJL099W
Golgi apparatus	CHS6_dma2502	YJL099W
Golgi apparatus_GO_30_1	CHS6_dma2502	YJL099W
Golgi vesicle transport	CHS6_dma2502	YJL099W
Golgi vesicle transport_GO_30_4	CHS6_dma2502	YJL099W
Golgi_GO_30_2	CHS6_dma2502	YJL099W
metabolic	CHS6_dma2502	YJL099W
metabolic_GO_30_4	CHS6_dma2502	YJL099W
all_queries	CHS6_sn238	YJL099W
all_queries_30_4	CHS6_sn238	YJL099W
carbohydrate metabolic process	CHS6_sn238	YJL099W
carbohydrate metabolic process_GO_30_1	CHS6_sn238	YJL099W
cell wall organization or biogenesis	CHS6_sn238	YJL099W
cell wall organization or biogenesis_GO_30_2	CHS6_sn238	YJL099W
cytoplasmic vesicle	CHS6_sn238	YJL099W
cytoplasmic vesicle_GO_30_1	CHS6_sn238	YJL099W
endomembrane system	CHS6_sn238	YJL099W
endomembrane system_GO_30_21	CHS6_sn238	YJL099W
Golgi	CHS6_sn238	YJL099W
Golgi and ER	CHS6_sn238	YJL099W
Golgi and ER_GO_30_21	CHS6_sn238	YJL099W
Golgi apparatus	CHS6_sn238	YJL099W
Golgi apparatus_GO_30_1	CHS6_sn238	YJL099W
Golgi vesicle transport	CHS6_sn238	YJL099W
Golgi vesicle transport_GO_30_2	CHS6_sn238	YJL099W
Golgi_GO_30_4	CHS6_sn238	YJL099W
metabolic	CHS6_sn238	YJL099W
metabolic_GO_30_4	CHS6_sn238	YJL099W
all_queries	CHS7_dma2174	YHR142W
all_queries_30_4	CHS7_dma2174	YHR142W
budding	CHS7_dma2174	YHR142W
budding_GO_30_2	CHS7_dma2174	YHR142W
carbohydrate metabolic process	CHS7_dma2174	YHR142W
carbohydrate metabolic process_GO_30_1	CHS7_dma2174	YHR142W
cell wall organization or biogenesis	CHS7_dma2174	YHR142W
cell wall organization or biogenesis_GO_30_2	CHS7_dma2174	YHR142W
cellular bud	CHS7_dma2174	YHR142W
cellular bud_GO_30_1	CHS7_dma2174	YHR142W
endomembrane system	CHS7_dma2174	YHR142W
endomembrane system_GO_30_2	CHS7_dma2174	YHR142W
endoplasmic reticulum	CHS7_dma2174	YHR142W
endoplasmic reticulum_GO_30_2	CHS7_dma2174	YHR142W
ER	CHS7_dma2174	YHR142W
ER_GO_30_2	CHS7_dma2174	YHR142W
Golgi	CHS7_dma2174	YHR142W
Golgi and ER	CHS7_dma2174	YHR142W
Golgi and ER_GO_30_17	CHS7_dma2174	YHR142W
Golgi vesicle transport	CHS7_dma2174	YHR142W
Golgi vesicle transport_GO_30_4	CHS7_dma2174	YHR142W
Golgi_GO_30_2	CHS7_dma2174	YHR142W
metabolic	CHS7_dma2174	YHR142W
metabolic_GO_30_4	CHS7_dma2174	YHR142W
site of polarized growth	CHS7_dma2174	YHR142W
