cluster	Gene_uniq	Gene.gene_name
all_queries_30_81	YCR008W	SAT4
cell cycle	YCR008W	SAT4
cell cycle_GO_30_7	YCR008W	SAT4
cellular ion homeostasis	YCR008W	SAT4
cellular ion homeostasis_GO_30_1	YCR008W	SAT4
cofactor metabolic process	YCR008W	SAT4
cofactor metabolic process_GO_30_1	YCR008W	SAT4
metabolic	YCR008W	SAT4
metabolic_GO_30_2	YCR008W	SAT4
mitochondria and respiration	YCR008W	SAT4
mitochondria and respiration_GO_30_2	YCR008W	SAT4
mitochondrion	YCR008W	SAT4
mitochondrion_GO_30_1	YCR008W	SAT4
mitotic cell cycle	YCR008W	SAT4
mitotic cell cycle_GO_30_2	YCR008W	SAT4
all_queries	YCR009C	RVS161
all_queries_30_1	YCR009C	RVS161
cell cortex	YCR009C	RVS161
cell cortex_GO_30_2	YCR009C	RVS161
cytoskeletal protein binding	YCR009C	RVS161
cytoskeletal protein binding_GO_30_1	YCR009C	RVS161
cytoskeleton	YCR009C	RVS161
cytoskeleton and microtubules	YCR009C	RVS161
cytoskeleton and microtubules_GO_30_1	YCR009C	RVS161
cytoskeleton organization	YCR009C	RVS161
cytoskeleton organization_GO_30_3	YCR009C	RVS161
cytoskeleton_GO_30_1	YCR009C	RVS161
endocytosis	YCR009C	RVS161
endocytosis_GO_30_1	YCR009C	RVS161
Golgi and ER	YCR009C	RVS161
Golgi and ER_GO_30_1	YCR009C	RVS161
lipid binding	YCR009C	RVS161
lipid binding_GO_30_1	YCR009C	RVS161
lipids	YCR009C	RVS161
lipids_GO_30_3	YCR009C	RVS161
response to osmotic stress	YCR009C	RVS161
response to osmotic stress_GO_30_2	YCR009C	RVS161
site of polarized growth	YCR009C	RVS161
site of polarized growth_GO_30_4	YCR009C	RVS161
all_queries	YCR010C	ADY2
all_queries_30_75	YCR010C	ADY2
ion transport	YCR010C	ADY2
ion transport_GO_30_1	YCR010C	ADY2
mitochondria and respiration	YCR010C	ADY2
mitochondria and respiration_GO_30_6	YCR010C	ADY2
mitochondrion	YCR010C	ADY2
mitochondrion_GO_30_15	YCR010C	ADY2
transmembrane transport	YCR010C	ADY2
transmembrane transport_GO_30_3	YCR010C	ADY2
transmembrane transporter activity	YCR010C	ADY2
transmembrane transporter activity_GO_30_2	YCR010C	ADY2
all_queries	YCR011C	ADP1
all_queries_30_48	YCR011C	ADP1
endomembrane system	YCR011C	ADP1
endomembrane system_GO_30_9	YCR011C	ADP1
endoplasmic reticulum	YCR011C	ADP1
endoplasmic reticulum_GO_30_1	YCR011C	ADP1
ER	YCR011C	ADP1
ER_GO_30_1	YCR011C	ADP1
Golgi and ER	YCR011C	ADP1
Golgi and ER_GO_30_1	YCR011C	ADP1
transmembrane transport	YCR011C	ADP1
transmembrane transport_GO_30_3	YCR011C	ADP1
transmembrane transporter activity	YCR011C	ADP1
transmembrane transporter activity_GO_30_3	YCR011C	ADP1
vacuole	YCR011C	ADP1
vacuole_GO_30_5	YCR011C	ADP1
vacuoles	YCR011C	ADP1
vacuoles_GO_30_1	YCR011C	ADP1
all_queries	YCR012W_DAMP	PGK1
all_queries_30_54	YCR012W_DAMP	PGK1
carbohydrate metabolic process	YCR012W_DAMP	PGK1
carbohydrate metabolic process_GO_30_3	YCR012W_DAMP	PGK1
cofactor metabolic process	YCR012W_DAMP	PGK1
cofactor metabolic process_GO_30_2	YCR012W_DAMP	PGK1
generation of precursor metabolites and energy	YCR012W_DAMP	PGK1
generation of precursor metabolites and energy_GO_30_1	YCR012W_DAMP	PGK1
metabolic	YCR012W_DAMP	PGK1
metabolic_GO_30_2	YCR012W_DAMP	PGK1
mitochondria and respiration	YCR012W_DAMP	PGK1
mitochondria and respiration_GO_30_2	YCR012W_DAMP	PGK1
mitochondrion	YCR012W_DAMP	PGK1
mitochondrion_GO_30_2	YCR012W_DAMP	PGK1
monocarboxylic acid metabolic process	YCR012W_DAMP	PGK1
monocarboxylic acid metabolic process_GO_30_1	YCR012W_DAMP	PGK1
nucleobase-containing small molecule metabolic process	YCR012W_DAMP	PGK1
nucleobase-containing small molecule metabolic process_GO_30_2	YCR012W_DAMP	PGK1
all_queries	YCR014C	POL4
all_queries_30_23	YCR014C	POL4
cellular response to DNA damage stimulus	YCR014C	POL4
cellular response to DNA damage stimulus_GO_30_1	YCR014C	POL4
DNA repair	YCR014C	POL4
DNA repair_GO_30_2	YCR014C	POL4
all_queries	YCR015C	CTO1
all_queries_30_55	YCR015C	CTO1
all_queries	YCR016W	YCR016W
all_queries_30_54	YCR016W	YCR016W
nucleolus	YCR016W	YCR016W
all_queries	YCR017C	CWH43
all_queries_30_65	YCR017C	CWH43
budding	YCR017C	CWH43
budding_GO_30_11	YCR017C	CWH43
cell wall organization or biogenesis	YCR017C	CWH43
cell wall organization or biogenesis_GO_30_3	YCR017C	CWH43
cellular bud	YCR017C	CWH43
cellular bud_GO_30_4	YCR017C	CWH43
endomembrane system	YCR017C	CWH43
endomembrane system_GO_30_6	YCR017C	CWH43
endoplasmic reticulum	YCR017C	CWH43
endoplasmic reticulum_GO_30_2	YCR017C	CWH43
ER	YCR017C	CWH43
ER_GO_30_2	YCR017C	CWH43
Golgi and ER	YCR017C	CWH43
Golgi and ER_GO_30_10	YCR017C	CWH43
lipid metabolic process	YCR017C	CWH43
lipid metabolic process_GO_30_3	YCR017C	CWH43
lipids	YCR017C	CWH43
lipids_GO_30_3	YCR017C	CWH43
metabolic	YCR017C	CWH43
metabolic_GO_30_10	YCR017C	CWH43
site of polarized growth	YCR017C	CWH43
site of polarized growth_GO_30_4	YCR017C	CWH43
all_queries	YCR019W	MAK32
all_queries_30_37	YCR019W	MAK32
all_queries	YCR020C	PET18
all_queries_30_16	YCR020C	PET18
metabolic	YCR020C	PET18
metabolic_GO_30_1	YCR020C	PET18
all_queries	YCR020C-A	MAK31
all_queries_30_89	YCR020C-A	MAK31
all_queries	YCR021C	HSP30
all_queries_30_61	YCR021C	HSP30
cellular response to DNA damage stimulus	YCR021C	HSP30
cellular response to DNA damage stimulus_GO_30_1	YCR021C	HSP30
endomembrane system	YCR021C	HSP30
endomembrane system_GO_30_7	YCR021C	HSP30
endoplasmic reticulum	YCR021C	HSP30
endoplasmic reticulum_GO_30_8	YCR021C	HSP30
ER	YCR021C	HSP30
ER_GO_30_8	YCR021C	HSP30
Golgi and ER	YCR021C	HSP30
Golgi and ER_GO_30_18	YCR021C	HSP30
response to heat	YCR021C	HSP30
response to osmotic stress	YCR021C	HSP30
response to osmotic stress_GO_30_1	YCR021C	HSP30
response to oxidative stress	YCR021C	HSP30
response to oxidative stress_GO_30_2	YCR021C	HSP30
all_queries	YCR023C	YCR023C
all_queries_30_34	YCR023C	YCR023C
vacuole	YCR023C	YCR023C
vacuole_GO_30_6	YCR023C	YCR023C
vacuoles	YCR023C	YCR023C
vacuoles_GO_30_1	YCR023C	YCR023C
all_queries	YCR024C-A	PMP1
all_queries_30_67	YCR024C-A	PMP1
ion transport	YCR024C-A	PMP1
ion transport_GO_30_3	YCR024C-A	PMP1
all_queries	YCR026C	NPP1
all_queries_30_67	YCR026C	NPP1
metabolic	YCR026C	NPP1
metabolic_GO_30_5	YCR026C	NPP1
nucleobase-containing small molecule metabolic process	YCR026C	NPP1
nucleobase-containing small molecule metabolic process_GO_30_1	YCR026C	NPP1
all_queries	YCR027C	RHB1
all_queries_30_1	YCR027C	RHB1
endosomal transport	YCR027C	RHB1
endosomal transport_GO_30_1	YCR027C	RHB1
Golgi and ER	YCR027C	RHB1
Golgi and ER_GO_30_16	YCR027C	RHB1
ion transport	YCR027C	RHB1
ion transport_GO_30_1	YCR027C	RHB1
all_queries	YCR028C-A	RIM1
all_queries_30_3	YCR028C-A	RIM1
DNA replication	YCR028C-A	RIM1
DNA replication_GO_30_1	YCR028C-A	RIM1
metabolic	YCR028C-A	RIM1
metabolic_GO_30_17	YCR028C-A	RIM1
mitochondria and respiration	YCR028C-A	RIM1
mitochondria and respiration_GO_30_1	YCR028C-A	RIM1
mitochondrion	YCR028C-A	RIM1
mitochondrion organization	YCR028C-A	RIM1
mitochondrion organization_GO_30_1	YCR028C-A	RIM1
mitochondrion_GO_30_11	YCR028C-A	RIM1
regulation of DNA metabolic process	YCR028C-A	RIM1
regulation of DNA metabolic process_GO_30_1	YCR028C-A	RIM1
regulation of organelle organization	YCR028C-A	RIM1
regulation of organelle organization_GO_30_1	YCR028C-A	RIM1
all_queries	YCR030C	SYP1
all_queries_30_10	YCR030C	SYP1
budding	YCR030C	SYP1
budding_GO_30_2	YCR030C	SYP1
cell cortex	YCR030C	SYP1
cellular bud	YCR030C	SYP1
cellular bud_GO_30_1	YCR030C	SYP1
cytoskeleton	YCR030C	SYP1
cytoskeleton and microtubules	YCR030C	SYP1
cytoskeleton and microtubules_GO_30_7	YCR030C	SYP1
cytoskeleton organization	YCR030C	SYP1
cytoskeleton organization_GO_30_2	YCR030C	SYP1
cytoskeleton_GO_30_3	YCR030C	SYP1
site of polarized growth	YCR030C	SYP1
site of polarized growth_GO_30_1	YCR030C	SYP1
all_queries	YCR031C	RPS14A
all_queries_30_36	YCR031C	RPS14A
cytoplasmic translation	YCR031C	RPS14A
cytoplasmic translation_GO_30_1	YCR031C	RPS14A
mRNA binding	YCR031C	RPS14A
mRNA binding_GO_30_2	YCR031C	RPS14A
organelle assembly	YCR031C	RPS14A
organelle assembly_GO_30_2	YCR031C	RPS14A
ribosomal small subunit biogenesis	YCR031C	RPS14A
ribosomal small subunit biogenesis_GO_30_1	YCR031C	RPS14A
ribosome	YCR031C	RPS14A
ribosome_GO_30_1	YCR031C	RPS14A
ribosomes and translation	YCR031C	RPS14A
ribosomes and translation_GO_30_2	YCR031C	RPS14A
rRNA processing	YCR031C	RPS14A
rRNA processing_GO_30_1	YCR031C	RPS14A
structural constituent of ribosome	YCR031C	RPS14A
structural constituent of ribosome_GO_30_1	YCR031C	RPS14A
transcription and mRNA processing	YCR031C	RPS14A
transcription and mRNA processing_GO_30_9	YCR031C	RPS14A
all_queries	YCR032W	BPH1
all_queries_30_7	YCR032W	BPH1
cell wall organization or biogenesis	YCR032W	BPH1
cell wall organization or biogenesis_GO_30_3	YCR032W	BPH1
mitochondria and respiration	YCR032W	BPH1
mitochondria and respiration_GO_30_8	YCR032W	BPH1
mitochondrion	YCR032W	BPH1
mitochondrion_GO_30_13	YCR032W	BPH1
vacuole	YCR032W	BPH1
vacuole_GO_30_7	YCR032W	BPH1
vacuoles	YCR032W	BPH1
vacuoles_GO_30_4	YCR032W	BPH1
all_queries	YCR033W	SNT1
all_queries_30_88	YCR033W	SNT1
chromatin	YCR033W	SNT1
chromatin organization	YCR033W	SNT1
chromatin organization_GO_30_1	YCR033W	SNT1
chromatin_GO_30_2	YCR033W	SNT1
chromosome	YCR033W	SNT1
chromosome_GO_30_2	YCR033W	SNT1
histone modification	YCR033W	SNT1
regulation of protein modification process	YCR033W	SNT1
regulation of protein modification process_GO_30_2	YCR033W	SNT1
all_queries	YCR034W	ELO2
all_queries_30_72	YCR034W	ELO2
endomembrane system	YCR034W	ELO2
endomembrane system_GO_30_6	YCR034W	ELO2
endoplasmic reticulum	YCR034W	ELO2
endoplasmic reticulum_GO_30_5	YCR034W	ELO2
endosomal transport	YCR034W	ELO2
endosomal transport_GO_30_1	YCR034W	ELO2
ER	YCR034W	ELO2
ER_GO_30_5	YCR034W	ELO2
Golgi and ER	YCR034W	ELO2
Golgi and ER_GO_30_1	YCR034W	ELO2
lipid metabolic process	YCR034W	ELO2
lipid metabolic process_GO_30_1	YCR034W	ELO2
lipids	YCR034W	ELO2
lipids_GO_30_4	YCR034W	ELO2
metabolic	YCR034W	ELO2
metabolic_GO_30_15	YCR034W	ELO2
monocarboxylic acid metabolic process	YCR034W	ELO2
monocarboxylic acid metabolic process_GO_30_3	YCR034W	ELO2
all_queries	YCR036W	RBK1
all_queries_30_67	YCR036W	RBK1
carbohydrate metabolic process	YCR036W	RBK1
carbohydrate metabolic process_GO_30_1	YCR036W	RBK1
metabolic	YCR036W	RBK1
metabolic_GO_30_5	YCR036W	RBK1
all_queries	YCR037C	PHO87
all_queries_30_23	YCR037C	PHO87
Golgi and ER	YCR037C	PHO87
Golgi and ER_GO_30_15	YCR037C	PHO87
ion transport	YCR037C	PHO87
ion transport_GO_30_2	YCR037C	PHO87
regulation of transport	YCR037C	PHO87
regulation of transport_GO_30_2	YCR037C	PHO87
transmembrane transport	YCR037C	PHO87
transmembrane transport_GO_30_3	YCR037C	PHO87
transmembrane transporter activity	YCR037C	PHO87
transmembrane transporter activity_GO_30_1	YCR037C	PHO87
all_queries	YCR043C	YCR043C
all_queries_30_41	YCR043C	YCR043C
endomembrane system	YCR043C	YCR043C
endomembrane system_GO_30_3	YCR043C	YCR043C
Golgi	YCR043C	YCR043C
Golgi and ER	YCR043C	YCR043C
Golgi and ER_GO_30_15	YCR043C	YCR043C
Golgi apparatus	YCR043C	YCR043C
Golgi apparatus_GO_30_3	YCR043C	YCR043C
Golgi_GO_30_3	YCR043C	YCR043C
site of polarized growth	YCR043C	YCR043C
site of polarized growth_GO_30_1	YCR043C	YCR043C
all_queries	YCR044C	PER1
all_queries_30_76	YCR044C	PER1
cellular ion homeostasis	YCR044C	PER1
cellular ion homeostasis_GO_30_1	YCR044C	PER1
endomembrane system	YCR044C	PER1
endomembrane system_GO_30_6	YCR044C	PER1
endoplasmic reticulum	YCR044C	PER1
endoplasmic reticulum_GO_30_2	YCR044C	PER1
ER	YCR044C	PER1
ER_GO_30_2	YCR044C	PER1
Golgi and ER	YCR044C	PER1
Golgi and ER_GO_30_16	YCR044C	PER1
lipid metabolic process	YCR044C	PER1
lipid metabolic process_GO_30_3	YCR044C	PER1
lipids	YCR044C	PER1
lipids_GO_30_3	YCR044C	PER1
metabolic	YCR044C	PER1
metabolic_GO_30_10	YCR044C	PER1
vacuole	YCR044C	PER1
vacuole_GO_30_7	YCR044C	PER1
vacuoles	YCR044C	PER1
vacuoles_GO_30_4	YCR044C	PER1
all_queries	YCR045C	RRT12
all_queries_30_67	YCR045C	RRT12
budding	YCR045C	RRT12
budding_GO_30_1	YCR045C	RRT12
cell cycle	YCR045C	RRT12
cell cycle_GO_30_2	YCR045C	RRT12
cell wall	YCR045C	RRT12
cell wall organization or biogenesis	YCR045C	RRT12
cell wall organization or biogenesis_GO_30_3	YCR045C	RRT12
cell wall_GO_30_1	YCR045C	RRT12
endomembrane system	YCR045C	RRT12
endomembrane system_GO_30_4	YCR045C	RRT12
meiotic cell cycle	YCR045C	RRT12
meiotic cell cycle_GO_30_3	YCR045C	RRT12
sporulation	YCR045C	RRT12
sporulation_GO_30_2	YCR045C	RRT12
all_queries	YCR048W	ARE1
all_queries_30_22	YCR048W	ARE1
endomembrane system	YCR048W	ARE1
endomembrane system_GO_30_4	YCR048W	ARE1
endoplasmic reticulum	YCR048W	ARE1
endoplasmic reticulum_GO_30_9	YCR048W	ARE1
ER	YCR048W	ARE1
ER_GO_30_9	YCR048W	ARE1
Golgi and ER	YCR048W	ARE1
Golgi and ER_GO_30_18	YCR048W	ARE1
lipid metabolic process	YCR048W	ARE1
lipid metabolic process_GO_30_5	YCR048W	ARE1
lipids	YCR048W	ARE1
lipids_GO_30_7	YCR048W	ARE1
metabolic	YCR048W	ARE1
metabolic_GO_30_1	YCR048W	ARE1
all_queries	YCR050C	YCR050C
all_queries_30_67	YCR050C	YCR050C
all_queries	YCR051W	YCR051W
all_queries_30_42	YCR051W	YCR051W
all_queries	YCR053W	THR4
all_queries_30_89	YCR053W	THR4
cellular amino acid metabolic process	YCR053W	THR4
cellular amino acid metabolic process_GO_30_1	YCR053W	THR4
metabolic	YCR053W	THR4
metabolic_GO_30_16	YCR053W	THR4
all_queries	YCR059C	YIH1
all_queries_30_5	YCR059C	YIH1
cytoskeletal protein binding	YCR059C	YIH1
cytoskeleton and microtubules	YCR059C	YIH1
cytoskeleton and microtubules_GO_30_5	YCR059C	YIH1
regulation of protein modification process	YCR059C	YIH1
regulation of protein modification process_GO_30_1	YCR059C	YIH1
ribosome	YCR059C	YIH1
ribosome_GO_30_2	YCR059C	YIH1
ribosomes and translation	YCR059C	YIH1
ribosomes and translation_GO_30_2	YCR059C	YIH1
all_queries	YCR060W	TAH1
all_queries_30_13	YCR060W	TAH1
all_queries	YCR061W	YCR061W
all_queries_30_67	YCR061W	YCR061W
all_queries	YCR063W	BUD31
all_queries_30_6	YCR063W	BUD31
cell cycle	YCR063W	BUD31
cell cycle_GO_30_6	YCR063W	BUD31
cytokinesis	YCR063W	BUD31
cytoskeleton and microtubules	YCR063W	BUD31
cytoskeleton and microtubules_GO_30_3	YCR063W	BUD31
mitotic cell cycle	YCR063W	BUD31
mitotic cell cycle_GO_30_6	YCR063W	BUD31
mRNA processing	YCR063W	BUD31
mRNA processing_GO_30_1	YCR063W	BUD31
RNA processing	YCR063W	BUD31
RNA splicing	YCR063W	BUD31
transcription and mRNA processing	YCR063W	BUD31
transcription and mRNA processing_GO_30_4	YCR063W	BUD31
all_queries	YCR065W	HCM1
all_queries_30_3	YCR065W	HCM1
chromosome	YCR065W	HCM1
chromosome_GO_30_4	YCR065W	HCM1
cytoskeleton and microtubules	YCR065W	HCM1
cytoskeleton and microtubules_GO_30_5	YCR065W	HCM1
cytoskeleton organization	YCR065W	HCM1
cytoskeleton organization_GO_30_2	YCR065W	HCM1
mitochondria and respiration	YCR065W	HCM1
mitochondria and respiration_GO_30_1	YCR065W	HCM1
mitochondrion organization	YCR065W	HCM1
mitochondrion organization_GO_30_3	YCR065W	HCM1
nucleic acid binding transcription factor activity	YCR065W	HCM1
nucleic acid binding transcription factor activity_GO_30_1	YCR065W	HCM1
response to oxidative stress	YCR065W	HCM1
response to oxidative stress_GO_30_1	YCR065W	HCM1
transcription	YCR065W	HCM1
transcription and mRNA processing	YCR065W	HCM1
transcription and mRNA processing_GO_30_3	YCR065W	HCM1
transcription from RNA polymerase II promoter	YCR065W	HCM1
transcription from RNA polymerase II promoter_GO_30_3	YCR065W	HCM1
transcription_GO_30_7	YCR065W	HCM1
all_queries	YCR066W	RAD18
all_queries_30_32	YCR066W	RAD18
cellular response to DNA damage stimulus	YCR066W	RAD18
cellular response to DNA damage stimulus_GO_30_1	YCR066W	RAD18
chromosome	YCR066W	RAD18
chromosome_GO_30_1	YCR066W	RAD18
DNA repair	YCR066W	RAD18
protein modification by small protein conjugation or removal	YCR066W	RAD18
protein modification by small protein conjugation or removal_GO_30_3	YCR066W	RAD18
all_queries	YCR067C	SED4
all_queries_30_13	YCR067C	SED4
endomembrane system	YCR067C	SED4
endomembrane system_GO_30_2	YCR067C	SED4
endoplasmic reticulum	YCR067C	SED4
endoplasmic reticulum_GO_30_3	YCR067C	SED4
ER	YCR067C	SED4
ER_GO_30_3	YCR067C	SED4
Golgi	YCR067C	SED4
Golgi and ER	YCR067C	SED4
Golgi and ER_GO_30_2	YCR067C	SED4
Golgi vesicle transport	YCR067C	SED4
Golgi vesicle transport_GO_30_3	YCR067C	SED4
Golgi_GO_30_1	YCR067C	SED4
regulation of organelle organization	YCR067C	SED4
regulation of organelle organization_GO_30_3	YCR067C	SED4
regulation of transport	YCR067C	SED4
regulation of transport_GO_30_2	YCR067C	SED4
vesicle organization	YCR067C	SED4
all_queries	YCR068W	ATG15
all_queries_30_67	YCR068W	ATG15
endomembrane system	YCR068W	ATG15
endomembrane system_GO_30_1	YCR068W	ATG15
endoplasmic reticulum	YCR068W	ATG15
endoplasmic reticulum_GO_30_6	YCR068W	ATG15
ER	YCR068W	ATG15
ER_GO_30_6	YCR068W	ATG15
Golgi and ER	YCR068W	ATG15
Golgi and ER_GO_30_1	YCR068W	ATG15
lipid metabolic process	YCR068W	ATG15
lipid metabolic process_GO_30_3	YCR068W	ATG15
lipids	YCR068W	ATG15
lipids_GO_30_7	YCR068W	ATG15
metabolic	YCR068W	ATG15
metabolic_GO_30_2	YCR068W	ATG15
vacuole	YCR068W	ATG15
vacuole_GO_30_8	YCR068W	ATG15
vacuoles	YCR068W	ATG15
vacuoles_GO_30_3	YCR068W	ATG15
vesicle organization	YCR068W	ATG15
vesicle organization_GO_30_1	YCR068W	ATG15
all_queries	YCR069W	CPR4
all_queries_30_42	YCR069W	CPR4
vacuole	YCR069W	CPR4
vacuole_GO_30_6	YCR069W	CPR4
vacuoles	YCR069W	CPR4
vacuoles_GO_30_1	YCR069W	CPR4
all_queries	YCR073C	SSK22
all_queries_30_51	YCR073C	SSK22
response to osmotic stress	YCR073C	SSK22
response to osmotic stress_GO_30_1	YCR073C	SSK22
all_queries	YCR073W-A	SOL2
all_queries_30_1	YCR073W-A	SOL2
nuclear transport	YCR073W-A	SOL2
nuclear transport and organization	YCR073W-A	SOL2
nuclear transport and organization_GO_30_2	YCR073W-A	SOL2
nuclear transport_GO_30_1	YCR073W-A	SOL2
nucleobase-containing compound transport	YCR073W-A	SOL2
nucleobase-containing compound transport_GO_30_2	YCR073W-A	SOL2
all_queries	YCR075C	ERS1
all_queries_30_10	YCR075C	ERS1
cytoplasmic vesicle	YCR075C	ERS1
cytoplasmic vesicle_GO_30_1	YCR075C	ERS1
endomembrane system	YCR075C	ERS1
endomembrane system_GO_30_11	YCR075C	ERS1
ion transport	YCR075C	ERS1
ion transport_GO_30_1	YCR075C	ERS1
transmembrane transport	YCR075C	ERS1
transmembrane transport_GO_30_1	YCR075C	ERS1
transmembrane transporter activity	YCR075C	ERS1
transmembrane transporter activity_GO_30_2	YCR075C	ERS1
vacuole	YCR075C	ERS1
vacuole_GO_30_5	YCR075C	ERS1
vacuoles	YCR075C	ERS1
vacuoles_GO_30_2	YCR075C	ERS1
all_queries	YCR076C	FUB1
all_queries_30_53	YCR076C	FUB1
all_queries	YCR077C	PAT1
all_queries_30_2	YCR077C	PAT1
cell cycle	YCR077C	PAT1
cell cycle_GO_30_1	YCR077C	PAT1
chromatin	YCR077C	PAT1
chromatin binding	YCR077C	PAT1
chromatin binding_GO_30_1	YCR077C	PAT1
chromatin organization	YCR077C	PAT1
chromatin organization_GO_30_3	YCR077C	PAT1
chromatin_GO_30_1	YCR077C	PAT1
chromosome	YCR077C	PAT1
chromosome segregation	YCR077C	PAT1
chromosome_GO_30_4	YCR077C	PAT1
cytoskeleton and microtubules	YCR077C	PAT1
cytoskeleton and microtubules_GO_30_5	YCR077C	PAT1
mRNA binding	YCR077C	PAT1
mRNA binding_GO_30_2	YCR077C	PAT1
organelle assembly	YCR077C	PAT1
organelle assembly_GO_30_1	YCR077C	PAT1
regulation of translation	YCR077C	PAT1
ribosome	YCR077C	PAT1
ribosome_GO_30_2	YCR077C	PAT1
ribosomes and translation	YCR077C	PAT1
ribosomes and translation_GO_30_3	YCR077C	PAT1
RNA catabolic process	YCR077C	PAT1
RNA catabolic process_GO_30_1	YCR077C	PAT1
transcription and mRNA processing	YCR077C	PAT1
transcription and mRNA processing_GO_30_5	YCR077C	PAT1
all_queries	YCR079W	PTC6
all_queries_30_50	YCR079W	PTC6
mitochondria and respiration	YCR079W	PTC6
mitochondria and respiration_GO_30_2	YCR079W	PTC6
mitochondrial envelope	YCR079W	PTC6
mitochondrial envelope_GO_30_3	YCR079W	PTC6
mitochondrion	YCR079W	PTC6
mitochondrion organization	YCR079W	PTC6
mitochondrion organization_GO_30_1	YCR079W	PTC6
mitochondrion_GO_30_14	YCR079W	PTC6
all_queries	YCR082W	AHC2
all_queries_30_8	YCR082W	AHC2
chromatin	YCR082W	AHC2
chromatin organization	YCR082W	AHC2
chromatin organization_GO_30_1	YCR082W	AHC2
chromatin_GO_30_6	YCR082W	AHC2
histone modification	YCR082W	AHC2
peptidyl-amino acid modification	YCR082W	AHC2
peptidyl-amino acid modification_GO_30_1	YCR082W	AHC2
all_queries	YCR083W	TRX3
all_queries_30_55	YCR083W	TRX3
mitochondria and respiration	YCR083W	TRX3
mitochondria and respiration_GO_30_15	YCR083W	TRX3
mitochondrion	YCR083W	TRX3
mitochondrion_GO_30_10	YCR083W	TRX3
response to oxidative stress	YCR083W	TRX3
response to oxidative stress_GO_30_1	YCR083W	TRX3
all_queries	YCR086W	CSM1
all_queries_30_4	YCR086W	CSM1
budding	YCR086W	CSM1
budding_GO_30_7	YCR086W	CSM1
cell cycle	YCR086W	CSM1
cell cycle_GO_30_1	YCR086W	CSM1
chromatin	YCR086W	CSM1
chromatin_GO_30_1	YCR086W	CSM1
chromosome	YCR086W	CSM1
chromosome segregation	YCR086W	CSM1
chromosome segregation_GO_30_2	YCR086W	CSM1
chromosome_GO_30_3	YCR086W	CSM1
cytoskeleton and microtubules	YCR086W	CSM1
cytoskeleton and microtubules_GO_30_5	YCR086W	CSM1
endomembrane system	YCR086W	CSM1
endomembrane system_GO_30_11	YCR086W	CSM1
meiotic cell cycle	YCR086W	CSM1
meiotic cell cycle_GO_30_3	YCR086W	CSM1
nuclear transport and organization	YCR086W	CSM1
nuclear transport and organization_GO_30_2	YCR086W	CSM1
nucleolus	YCR086W	CSM1
nucleolus_GO_30_2	YCR086W	CSM1
organelle fission	YCR086W	CSM1
organelle fission_GO_30_4	YCR086W	CSM1
all_queries	YCR087C-A	YCR087C-A
all_queries_30_67	YCR087C-A	YCR087C-A
nucleolus	YCR087C-A	YCR087C-A
nucleolus_GO_30_1	YCR087C-A	YCR087C-A
all_queries	YCR088W	ABP1
all_queries_30_56	YCR088W	ABP1
cell cortex	YCR088W	ABP1
cell cortex_GO_30_1	YCR088W	ABP1
cytoskeletal protein binding	YCR088W	ABP1
cytoskeletal protein binding_GO_30_1	YCR088W	ABP1
cytoskeleton	YCR088W	ABP1
cytoskeleton and microtubules	YCR088W	ABP1
cytoskeleton and microtubules_GO_30_1	YCR088W	ABP1
cytoskeleton organization	YCR088W	ABP1
cytoskeleton organization_GO_30_3	YCR088W	ABP1
cytoskeleton_GO_30_1	YCR088W	ABP1
regulation of organelle organization	YCR088W	ABP1
regulation of organelle organization_GO_30_1	YCR088W	ABP1
site of polarized growth	YCR088W	ABP1
site of polarized growth_GO_30_3	YCR088W	ABP1
all_queries	YCR089W	FIG2
all_queries_30_6	YCR089W	FIG2
cell wall	YCR089W	FIG2
invasive growth in response to glucose limitation	YCR089W	FIG2
